#EleNb	X	Y	Z	Solution	Assigned	Total
33	-0.15	-0.001335	-0.075	-0.0006497717587261094	0	-0.0006497717587261094
34	-0.15	-0.001335	-0.045	-0.0006494121423538223	0	-0.0006494121423538223
35	-0.15	-0.001335	-0.015	-0.0006492679981436147	0	-0.0006492679981436147
36	-0.15	-0.001335	0.015	-0.0006492679994227309	0	-0.0006492679994227309
37	-0.15	-0.001335	0.045	-0.0006494121466371005	0	-0.0006494121466371005
38	-0.15	-0.001335	0.075	-0.0006497717591017591	0	-0.0006497717591017591
39	-0.15	-0.001335	0.105	-0.0006505944077964493	0	-0.0006505944077964493
40	-0.15	-0.001335	0.135	-0.0006523123899336878	0	-0.0006523123899336878
41	-0.15	0.000725	-0.135	2.094979789546825e-05	0	2.094979789546825e-05
42	-0.15	0.000725	-0.105	2.083450898625419e-05	0	2.083450898625419e-05
43	-0.15	0.000725	-0.075	2.081666236650354e-05	0	2.081666236650354e-05
44	-0.15	0.000725	-0.045	2.081018935806739e-05	0	2.081018935806739e-05
45	-0.15	0.000725	-0.015	2.08077791818836e-05	0	2.08077791818836e-05
46	-0.15	0.000725	0.015	2.080777918185578e-05	0	2.080777918185578e-05
47	-0.15	0.000725	0.045	2.081018935792049e-05	0	2.081018935792049e-05
48	-0.15	0.000725	0.075	2.081666236628013e-05	0	2.081666236628013e-05
49	-0.15	0.000725	0.105	2.083450898642373e-05	0	2.083450898642373e-05
50	-0.15	0.000725	0.135	2.094979789511807e-05	0	2.094979789511807e-05
51	-0.15	-0.000725	-0.135	-2.094979789511819e-05	0	-2.094979789511819e-05
52	-0.15	-0.000725	-0.105	-2.083450898677872e-05	0	-2.083450898677872e-05
53	-0.15	-0.000725	-0.075	-2.081666236631386e-05	0	-2.081666236631386e-05
54	-0.15	-0.000725	-0.045	-2.081018935797157e-05	0	-2.081018935797157e-05
55	-0.15	-0.000725	-0.015	-2.080777918186744e-05	0	-2.080777918186744e-05
56	-0.15	-0.000725	0.015	-2.080777918185771e-05	0	-2.080777918185771e-05
57	-0.15	-0.000725	0.045	-2.081018935803044e-05	0	-2.081018935803044e-05
58	-0.15	-0.000725	0.075	-2.0816662366482e-05	0	-2.0816662366482e-05
59	-0.15	-0.000725	0.105	-2.083450898622983e-05	0	-2.083450898622983e-05
60	-0.15	-0.000725	0.135	-2.094979789546842e-05	0	-2.094979789546842e-05
61	0.15	0.00152	0.135	1.301748193946389e-05	0	1.301748193946389e-05
62	0.15	0.00152	0.105	1.280407164684938e-05	0	1.280407164684938e-05
63	0.15	0.00152	0.075	1.277172671870855e-05	0	1.277172671870855e-05
64	0.15	0.00152	0.045	1.276003862734358e-05	0	1.276003862734358e-05
65	0.15	0.00152	0.015	1.275569404413668e-05	0	1.275569404413668e-05
66	0.15	0.00152	-0.015	1.27556940440443e-05	0	1.27556940440443e-05
67	0.15	0.00152	-0.045	1.276003862742601e-05	0	1.276003862742601e-05
68	0.15	0.00152	-0.075	1.277172671915066e-05	0	1.277172671915066e-05
69	0.15	0.00152	-0.105	1.280407164754411e-05	0	1.280407164754411e-05
70	0.15	0.00152	-0.135	1.301748194027767e-05	0	1.301748194027767e-05
71	0.15	-0.00152	0.135	-1.30174819402673e-05	0	-1.30174819402673e-05
72	0.15	-0.00152	0.105	-1.280407164719611e-05	0	-1.280407164719611e-05
73	0.15	-0.00152	0.075	-1.27717267191561e-05	0	-1.27717267191561e-05
74	0.15	-0.00152	0.045	-1.276003862748591e-05	0	-1.276003862748591e-05
75	0.15	-0.00152	0.015	-1.275569404407211e-05	0	-1.275569404407211e-05
76	0.15	-0.00152	-0.015	-1.275569404412725e-05	0	-1.275569404412725e-05
77	0.15	-0.00152	-0.045	-1.276003862728541e-05	0	-1.276003862728541e-05
78	0.15	-0.00152	-0.075	-1.277172671870006e-05	0	-1.277172671870006e-05
79	0.15	-0.00152	-0.105	-1.28040716468194e-05	0	-1.28040716468194e-05
80	0.15	-0.00152	-0.135	-1.301748193946211e-05	0	-1.301748193946211e-05
81	0.15	0.001335	0.135	0.0006523123916870046	0	0.0006523123916870046
82	0.15	0.001335	0.105	0.0006505944042664049	0	0.0006505944042664049
83	0.15	0.001335	0.075	0.0006497717587244154	0	0.0006497717587244154
84	0.15	0.001335	0.045	0.000649412142355119	0	0.000649412142355119
85	0.15	0.001335	0.015	0.0006492679981422865	0	0.0006492679981422865
86	0.15	0.001335	-0.015	0.0006492679994223676	0	0.0006492679994223676
87	0.15	0.001335	-0.045	0.0006494121466353676	0	0.0006494121466353676
88	0.15	0.001335	-0.075	0.000649771759102459	0	0.000649771759102459
89	0.15	0.001335	-0.105	0.0006505944077959059	0	0.0006505944077959059
90	0.15	0.001335	-0.135	0.0006523123899330833	0	0.0006523123899330833
91	0.15	-0.001335	0.135	-0.000652312391668249	0	-0.000652312391668249
92	0.15	-0.001335	0.105	-0.0006505944042807307	0	-0.0006505944042807307
93	0.15	-0.001335	0.075	-0.0006497717587157169	0	-0.0006497717587157169
94	0.15	-0.001335	0.045	-0.0006494121423513455	0	-0.0006494121423513455
95	0.15	-0.001335	0.015	-0.0006492679981420576	0	-0.0006492679981420576
96	0.15	-0.001335	-0.015	-0.000649267999421307	0	-0.000649267999421307
97	0.15	-0.001335	-0.045	-0.0006494121466400226	0	-0.0006494121466400226
98	0.15	-0.001335	-0.075	-0.0006497717591115508	0	-0.0006497717591115508
99	0.15	-0.001335	-0.105	-0.0006505944077973688	0	-0.0006505944077973688
100	0.15	-0.001335	-0.135	-0.000652312389952675	0	-0.000652312389952675
101	0.15	0.000725	0.135	2.094979789509546e-05	0	2.094979789509546e-05
102	0.15	0.000725	0.105	2.083450898677159e-05	0	2.083450898677159e-05
103	0.15	0.000725	0.075	2.081666236630916e-05	0	2.081666236630916e-05
104	0.15	0.000725	0.045	2.081018935796597e-05	0	2.081018935796597e-05
105	0.15	0.000725	0.015	2.080777918186869e-05	0	2.080777918186869e-05
106	0.15	0.000725	-0.015	2.080777918186131e-05	0	2.080777918186131e-05
107	0.15	0.000725	-0.045	2.081018935802264e-05	0	2.081018935802264e-05
108	0.15	0.000725	-0.075	2.081666236647215e-05	0	2.081666236647215e-05
109	0.15	0.000725	-0.105	2.083450898622027e-05	0	2.083450898622027e-05
110	0.15	0.000725	-0.135	2.094979789545298e-05	0	2.094979789545298e-05
111	0.15	-0.000725	0.135	-2.094979789545768e-05	0	-2.094979789545768e-05
112	0.15	-0.000725	0.105	-2.083450898623414e-05	0	-2.083450898623414e-05
113	0.15	-0.000725	0.075	-2.081666236649975e-05	0	-2.081666236649975e-05
114	0.15	-0.000725	0.045	-2.081018935806231e-05	0	-2.081018935806231e-05
115	0.15	-0.000725	0.015	-2.080777918187774e-05	0	-2.080777918187774e-05
116	0.15	-0.000725	-0.015	-2.080777918184801e-05	0	-2.080777918184801e-05
117	0.15	-0.000725	-0.045	-2.081018935792326e-05	0	-2.081018935792326e-05
118	0.15	-0.000725	-0.075	-2.081666236629517e-05	0	-2.081666236629517e-05
119	0.15	-0.000725	-0.105	-2.083450898642979e-05	0	-2.083450898642979e-05
120	0.15	-0.000725	-0.135	-2.094979789509868e-05	0	-2.094979789509868e-05
121	-0.135	0.001695	0.135	1.108420136144585e-06	0	1.108420136144585e-06
122	-0.135	0.001695	0.105	7.752745741436079e-07	0	7.752745741436079e-07
123	-0.135	0.001695	0.075	7.265620222488049e-07	0	7.265620222488049e-07
124	-0.135	0.001695	0.045	7.091234146316686e-07	0	7.091234146316686e-07
125	-0.135	0.001695	0.015	7.026690463791288e-07	0	7.026690463791288e-07
126	-0.135	0.001695	-0.015	7.026690464109981e-07	0	7.026690464109981e-07
127	-0.135	0.001695	-0.045	7.091234147101625e-07	0	7.091234147101625e-07
128	-0.135	0.001695	-0.075	7.265620222770216e-07	0	7.265620222770216e-07
129	-0.135	0.001695	-0.105	7.75274574209279e-07	0	7.75274574209279e-07
130	-0.135	0.001695	-0.135	1.108420136136138e-06	0	1.108420136136138e-06
131	-0.105	0.001695	0.135	7.752745742081683e-07	0	7.752745742081683e-07
132	-0.105	0.001695	0.105	3.786380310721213e-07	0	3.786380310721213e-07
133	-0.105	0.001695	0.075	3.169982257002241e-07	0	3.169982257002241e-07
134	-0.105	0.001695	0.045	2.954747072231856e-07	0	2.954747072231856e-07
135	-0.105	0.001695	0.015	2.87656032591837e-07	0	2.87656032591837e-07
136	-0.105	0.001695	-0.015	2.876560325941028e-07	0	2.876560325941028e-07
137	-0.105	0.001695	-0.045	2.954747072221793e-07	0	2.954747072221793e-07
138	-0.105	0.001695	-0.075	3.16998225702011e-07	0	3.16998225702011e-07
139	-0.105	0.001695	-0.105	3.786380310720981e-07	0	3.786380310720981e-07
140	-0.105	0.001695	-0.135	7.752745741423395e-07	0	7.752745741423395e-07
141	-0.075	0.001695	0.135	7.265620222793326e-07	0	7.265620222793326e-07
142	-0.075	0.001695	0.105	3.169982257007584e-07	0	3.169982257007584e-07
143	-0.075	0.001695	0.075	2.491045960110615e-07	0	2.491045960110615e-07
144	-0.075	0.001695	0.045	2.248749705986186e-07	0	2.248749705986186e-07
145	-0.075	0.001695	0.015	2.160298230971104e-07	0	2.160298230971104e-07
146	-0.075	0.001695	-0.015	2.160298230914121e-07	0	2.160298230914121e-07
147	-0.075	0.001695	-0.045	2.248749706001605e-07	0	2.248749706001605e-07
148	-0.075	0.001695	-0.075	2.491045960090623e-07	0	2.491045960090623e-07
149	-0.075	0.001695	-0.105	3.16998225697751e-07	0	3.16998225697751e-07
150	-0.075	0.001695	-0.135	7.265620222465048e-07	0	7.265620222465048e-07
151	-0.045	0.001695	0.135	7.091234147163376e-07	0	7.091234147163376e-07
152	-0.045	0.001695	0.105	2.954747072278456e-07	0	2.954747072278456e-07
153	-0.045	0.001695	0.075	2.248749705981362e-07	0	2.248749705981362e-07
154	-0.045	0.001695	0.045	1.991968925656059e-07	0	1.991968925656059e-07
155	-0.045	0.001695	0.015	1.897394946699497e-07	0	1.897394946699497e-07
156	-0.045	0.001695	-0.015	1.897394946666413e-07	0	1.897394946666413e-07
157	-0.045	0.001695	-0.045	1.991968925667917e-07	0	1.991968925667917e-07
158	-0.045	0.001695	-0.075	2.248749705998486e-07	0	2.248749705998486e-07
159	-0.045	0.001695	-0.105	2.954747072196383e-07	0	2.954747072196383e-07
160	-0.045	0.001695	-0.135	7.091234146350837e-07	0	7.091234146350837e-07
161	-0.015	0.001695	0.135	7.026690464097046e-07	0	7.026690464097046e-07
162	-0.015	0.001695	0.105	2.876560325937737e-07	0	2.876560325937737e-07
163	-0.015	0.001695	0.075	2.160298230949547e-07	0	2.160298230949547e-07
164	-0.015	0.001695	0.045	1.897394946680445e-07	0	1.897394946680445e-07
165	-0.015	0.001695	0.015	1.800058761127649e-07	0	1.800058761127649e-07
166	-0.015	0.001695	-0.015	1.800058761143099e-07	0	1.800058761143099e-07
167	-0.015	0.001695	-0.045	1.897394946663176e-07	0	1.897394946663176e-07
168	-0.015	0.001695	-0.075	2.160298230951666e-07	0	2.160298230951666e-07
169	-0.015	0.001695	-0.105	2.87656032590927e-07	0	2.87656032590927e-07
170	-0.015	0.001695	-0.135	7.026690463804562e-07	0	7.026690463804562e-07
171	0.015	0.001695	0.135	7.026690463747473e-07	0	7.026690463747473e-07
172	0.015	0.001695	0.105	2.876560325924355e-07	0	2.876560325924355e-07
173	0.015	0.001695	0.075	2.160298230965852e-07	0	2.160298230965852e-07
174	0.015	0.001695	0.045	1.897394946687568e-07	0	1.897394946687568e-07
175	0.015	0.001695	0.015	1.800058761129056e-07	0	1.800058761129056e-07
176	0.015	0.001695	-0.015	1.800058761119557e-07	0	1.800058761119557e-07
177	0.015	0.001695	-0.045	1.897394946642835e-07	0	1.897394946642835e-07
178	0.015	0.001695	-0.075	2.160298230954582e-07	0	2.160298230954582e-07
179	0.015	0.001695	-0.105	2.876560325926799e-07	0	2.876560325926799e-07
180	0.015	0.001695	-0.135	7.026690464105415e-07	0	7.026690464105415e-07
181	0.045	0.001695	0.135	7.09123414632184e-07	0	7.09123414632184e-07
182	0.045	0.001695	0.105	2.954747072173707e-07	0	2.954747072173707e-07
183	0.045	0.001695	0.075	2.24874970596829e-07	0	2.24874970596829e-07
184	0.045	0.001695	0.045	1.991968925660786e-07	0	1.991968925660786e-07
185	0.045	0.001695	0.015	1.897394946680078e-07	0	1.897394946680078e-07
186	0.045	0.001695	-0.015	1.897394946707384e-07	0	1.897394946707384e-07
187	0.045	0.001695	-0.045	1.99196892567839e-07	0	1.99196892567839e-07
188	0.045	0.001695	-0.075	2.248749706020305e-07	0	2.248749706020305e-07
189	0.045	0.001695	-0.105	2.95474707221144e-07	0	2.95474707221144e-07
190	0.045	0.001695	-0.135	7.091234147158616e-07	0	7.091234147158616e-07
191	0.075	0.001695	0.135	7.265620222491219e-07	0	7.265620222491219e-07
192	0.075	0.001695	0.105	3.169982256987631e-07	0	3.169982256987631e-07
193	0.075	0.001695	0.075	2.491045960087894e-07	0	2.491045960087894e-07
194	0.075	0.001695	0.045	2.248749705977502e-07	0	2.248749705977502e-07
195	0.075	0.001695	0.015	2.160298230986555e-07	0	2.160298230986555e-07
196	0.075	0.001695	-0.015	2.1602982309576e-07	0	2.1602982309576e-07
197	0.075	0.001695	-0.045	2.248749705970881e-07	0	2.248749705970881e-07
198	0.075	0.001695	-0.075	2.491045960110417e-07	0	2.491045960110417e-07
199	0.075	0.001695	-0.105	3.169982256989947e-07	0	3.169982256989947e-07
200	0.075	0.001695	-0.135	7.265620222744434e-07	0	7.265620222744434e-07
201	0.105	0.001695	0.135	7.752745741467857e-07	0	7.752745741467857e-07
202	0.105	0.001695	0.105	3.786380310702352e-07	0	3.786380310702352e-07
203	0.105	0.001695	0.075	3.169982256991838e-07	0	3.169982256991838e-07
204	0.105	0.001695	0.045	2.954747072230164e-07	0	2.954747072230164e-07
205	0.105	0.001695	0.015	2.876560325873531e-07	0	2.876560325873531e-07
206	0.105	0.001695	-0.015	2.876560325899725e-07	0	2.876560325899725e-07
207	0.105	0.001695	-0.045	2.954747072266848e-07	0	2.954747072266848e-07
208	0.105	0.001695	-0.075	3.169982256970134e-07	0	3.169982256970134e-07
209	0.105	0.001695	-0.105	3.786380310702013e-07	0	3.786380310702013e-07
210	0.105	0.001695	-0.135	7.752745742117941e-07	0	7.752745742117941e-07
211	0.135	0.001695	0.135	1.108420136142632e-06	0	1.108420136142632e-06
212	0.135	0.001695	0.105	7.752745742120079e-07	0	7.752745742120079e-07
213	0.135	0.001695	0.075	7.265620222805217e-07	0	7.265620222805217e-07
214	0.135	0.001695	0.045	7.091234147171993e-07	0	7.091234147171993e-07
215	0.135	0.001695	0.015	7.026690464102965e-07	0	7.026690464102965e-07
216	0.135	0.001695	-0.015	7.026690463750081e-07	0	7.026690463750081e-07
217	0.135	0.001695	-0.045	7.091234146263472e-07	0	7.091234146263472e-07
218	0.135	0.001695	-0.075	7.265620222454213e-07	0	7.265620222454213e-07
219	0.135	0.001695	-0.105	7.752745741485679e-07	0	7.752745741485679e-07
220	0.135	0.001695	-0.135	1.108420136138893e-06	0	1.108420136138893e-06
221	0.135	0.00152	-0.15	1.301748194032142e-05	0	1.301748194032142e-05
222	0.105	0.00152	-0.15	1.280407164717229e-05	0	1.280407164717229e-05
223	0.075	0.00152	-0.15	1.27717267191397e-05	0	1.27717267191397e-05
224	0.045	0.00152	-0.15	1.276003862747999e-05	0	1.276003862747999e-05
225	0.015	0.00152	-0.15	1.27556940440675e-05	0	1.27556940440675e-05
226	-0.015	0.00152	-0.15	1.275569404411664e-05	0	1.275569404411664e-05
227	-0.045	0.00152	-0.15	1.276003862727748e-05	0	1.276003862727748e-05
228	-0.075	0.00152	-0.15	1.277172671871769e-05	0	1.277172671871769e-05
229	-0.105	0.00152	-0.15	1.280407164683826e-05	0	1.280407164683826e-05
