#Row	GivenPot	Error
642	3000	6.14818e-10
643	3000	1.27284e-09
644	3000	2.21871e-09
645	3000	1.31695e-09
646	3000	1.20644e-09
647	3000	4.51746e-09
648	3000	7.7398e-10
649	3000	9.79071e-10
650	3000	2.01044e-09
651	3000	3.39924e-09
652	3000	9.79526e-10
653	3000	1.63845e-09
654	3000	3.09774e-09
655	3000	9.49512e-10
656	3000	1.86947e-09
657	3000	3.06864e-09
658	3000	2.46291e-09
659	3000	3.35513e-09
660	3000	6.6666e-10
661	3000	3.43789e-09
662	3000	3.34057e-09
663	3000	1.03682e-09
664	3000	3.07864e-10
665	3000	1.57524e-09
666	3000	4.99949e-09
667	3000	1.90948e-09
668	3000	1.22327e-10
669	3000	4.97948e-10
670	3000	3.98359e-10
671	3000	7.25322e-10
672	3000	2.64208e-10
673	3000	5.0436e-09
674	3000	1.77261e-09
675	3000	1.36788e-09
676	3000	3.0841e-09
677	3000	2.93085e-09
678	3000	3.11093e-09
679	3000	1.38971e-09
680	3000	2.10912e-09
681	3000	1.05456e-09
682	3000	2.51475e-10
683	3000	6.10135e-09
684	3000	3.71529e-10
685	3000	3.96312e-09
686	3000	3.55931e-09
687	3000	9.65883e-10
688	3000	6.82121e-11
689	3000	1.97815e-10
690	3000	5.72982e-10
691	3000	3.69027e-09
692	3000	1.63573e-09
693	3000	4.3442e-09
694	3000	6.59384e-11
695	3000	2.69711e-09
696	3000	6.61339e-09
697	3000	4.37376e-09
698	3000	4.76575e-10
699	3000	1.53295e-09
700	3000	2.14322e-09
701	3000	2.59342e-09
702	3000	4.40514e-09
703	3000	5.5029e-09
704	3000	5.40012e-09
705	3000	2.95813e-09
706	3000	2.9695e-10
707	3000	2.33649e-09
708	3000	7.95808e-10
709	3000	2.98587e-09
710	3000	2.15596e-09
711	3000	1.47202e-09
712	3000	2.75531e-09
713	3000	4.08681e-09
714	3000	3.71483e-09
715	3000	6.82121e-12
716	3000	8.13998e-11
717	3000	2.55113e-10
718	3000	3.81988e-11
719	3000	3.50155e-10
720	3000	1.27693e-09
721	3000	2.09138e-09
722	3000	1.05456e-09
723	3000	6.87123e-10
724	3000	1.05092e-09
725	3000	3.61933e-09
726	3000	1.0964e-09
727	3000	3.89582e-09
728	3000	3.92902e-10
729	3000	1.15506e-10
730	3000	5.05179e-09
731	3000	1.44473e-09
732	3000	3.5584e-09
733	3000	6.80757e-10
734	3000	3.32557e-09
735	3000	1.33923e-09
736	3000	1.04546e-09
737	3000	2.89674e-10
738	3000	1.17006e-09
739	3000	1.11595e-09
740	3000	2.21507e-09
741	-3000	2.3183e-09
742	-3000	2.20052e-09
743	-3000	1.84673e-09
744	-3000	4.59249e-09
745	-3000	1.30012e-09
746	-3000	4.04725e-10
747	-3000	1.86401e-09
748	-3000	2.39743e-09
749	-3000	4.64297e-10
750	-3000	1.33696e-10
751	-3000	1.35151e-09
752	-3000	2.7967e-09
753	-3000	2.61389e-09
754	-3000	3.38832e-09
755	-3000	1.32832e-09
756	-3000	1.14596e-09
757	-3000	2.34104e-09
758	-3000	2.04727e-09
759	-3000	1.53113e-09
760	-3000	3.30601e-09
761	-3000	1.67802e-10
762	-3000	6.95309e-10
763	-3000	7.42602e-10
764	-3000	2.74349e-09
765	-3000	4.37922e-09
766	-3000	1.10504e-09
767	-3000	1.23191e-09
768	-3000	1.22827e-09
769	-3000	2.92403e-09
770	-3000	3.37786e-09
771	-3000	1.44519e-09
772	-3000	1.83809e-09
773	-3000	2.98633e-09
774	-3000	2.46564e-09
775	-3000	3.24462e-09
776	-3000	8.88122e-10
777	-3000	2.15414e-09
778	-3000	4.12138e-09
779	-3000	1.11913e-09
780	-3000	1.28694e-10
781	-3000	6.85304e-10
782	-3000	6.68933e-10
783	-3000	8.97671e-10
784	-3000	5.29781e-10
785	-3000	2.58433e-09
786	-3000	4.66525e-09
787	-3000	4.86125e-10
788	-3000	5.99948e-09
789	-3000	2.05091e-10
790	-3000	1.0009e-09
791	-3000	1.69666e-09
792	-3000	2.03818e-09
793	-3000	4.69299e-10
794	-3000	3.55703e-09
795	-3000	5.70026e-09
796	-3000	2.86718e-09
797	-3000	5.26143e-10
798	-3000	3.65208e-09
799	-3000	3.24917e-09
800	-3000	4.05225e-09
801	-3000	1.638e-09
802	-3000	3.32193e-09
803	-3000	5.67979e-10
804	-3000	2.50338e-09
805	-3000	9.97261e-10
806	-3000	3.34649e-09
807	-3000	6.18957e-09
808	-3000	4.04862e-09
809	-3000	4.86716e-09
810	-3000	3.8649e-09
811	-3000	3.28782e-10
812	-3000	6.30735e-10
813	-3000	1.34605e-10
814	-3000	1.6712e-09
815	-3000	8.25366e-10
816	-3000	5.90717e-10
817	-3000	2.92357e-09
818	-3000	4.09409e-09
819	-3000	3.17186e-09
820	-3000	1.70303e-09
821	-3000	5.75528e-09
822	-3000	8.79936e-10
823	-3000	1.34423e-09
824	-3000	3.60114e-09
825	-3000	1.25465e-09
826	-3000	2.69074e-09
827	-3000	1.442e-09
828	-3000	3.21506e-10
829	-3000	1.50067e-11
830	-3000	2.32421e-09
831	-3000	2.68301e-09
832	-3000	6.0254e-10
833	-3000	7.67614e-10
834	-3000	3.10592e-10
835	-3000	1.96906e-10
836	-3000	1.33923e-09
837	-3000	3.65299e-09
838	-3000	7.73525e-10
839	-3000	2.79806e-09
840	-3000	1.5757e-09
841	0	2.16011e-07
842	0	5.61311e-08
843	0	5.07934e-08
844	0	8.07109e-08
845	0	3.39156e-07
846	0	8.53867e-08
847	0	2.46092e-07
848	0	7.48255e-08
849	0	1.72301e-07
850	0	4.55288e-08
851	0	2.39286e-07
852	0	2.71057e-07
853	0	4.51617e-08
854	0	1.09189e-08
855	0	7.01539e-08
856	0	2.43087e-08
857	0	1.026e-07
858	0	2.86607e-07
859	0	1.81817e-07
860	0	1.34823e-07
861	0	7.00963e-08
862	0	7.38134e-08
863	0	6.1913e-08
864	0	2.36069e-07
865	0	2.49066e-07
866	0	9.02257e-09
867	0	7.75391e-08
868	0	2.36752e-07
869	0	8.67527e-08
870	0	6.00464e-08
871	0	1.16676e-07
872	0	1.91164e-08
873	0	1.13844e-09
874	0	1.75389e-08
875	0	1.2315e-07
876	0	2.45628e-07
877	0	4.47967e-08
878	0	2.20467e-07
879	0	1.17512e-07
880	0	1.99553e-07
881	0	3.67563e-08
882	0	7.22206e-08
883	0	2.15673e-07
