#EleNb	X	Y	Z	Solution	Assigned	Total
267	-0.045	0.000725	-0.15	1.040509467907079e-05	0	1.040509467907079e-05
268	-0.075	0.000725	-0.15	1.040833118325248e-05	0	1.040833118325248e-05
269	-0.105	0.000725	-0.15	1.041725449341413e-05	0	1.041725449341413e-05
270	-0.135	0.000725	-0.15	1.047489894787345e-05	0	1.047489894787345e-05
271	0.135	-0.000725	-0.15	-1.047489894740974e-05	0	-1.047489894740974e-05
272	0.105	-0.000725	-0.15	-1.041725449307036e-05	0	-1.041725449307036e-05
273	0.075	-0.000725	-0.15	-1.040833118314728e-05	0	-1.040833118314728e-05
274	0.045	-0.000725	-0.15	-1.040509467895029e-05	0	-1.040509467895029e-05
275	0.015	-0.000725	-0.15	-1.04038895910139e-05	0	-1.04038895910139e-05
276	-0.015	-0.000725	-0.15	-1.040388959084707e-05	0	-1.040388959084707e-05
277	-0.045	-0.000725	-0.15	-1.040509467906823e-05	0	-1.040509467906823e-05
278	-0.075	-0.000725	-0.15	-1.040833118325075e-05	0	-1.040833118325075e-05
279	-0.105	-0.000725	-0.15	-1.041725449342348e-05	0	-1.041725449342348e-05
280	-0.135	-0.000725	-0.15	-1.047489894787928e-05	0	-1.047489894787928e-05
281	-0.135	0.00152	0.15	6.508740969698428e-06	0	6.508740969698428e-06
282	-0.105	0.00152	0.15	6.402035823429364e-06	0	6.402035823429364e-06
283	-0.075	0.00152	0.15	6.385863359371987e-06	0	6.385863359371987e-06
284	-0.045	0.00152	0.15	6.380019313671506e-06	0	6.380019313671506e-06
285	-0.015	0.00152	0.15	6.377847022069207e-06	0	6.377847022069207e-06
286	0.015	0.00152	0.15	6.377847022027484e-06	0	6.377847022027484e-06
287	0.045	0.00152	0.15	6.380019313714416e-06	0	6.380019313714416e-06
288	0.075	0.00152	0.15	6.385863359563953e-06	0	6.385863359563953e-06
289	0.105	0.00152	0.15	6.402035823764484e-06	0	6.402035823764484e-06
290	0.135	0.00152	0.15	6.508740970161951e-06	0	6.508740970161951e-06
291	-0.135	-0.00152	0.15	-6.508740969694031e-06	0	-6.508740969694031e-06
292	-0.105	-0.00152	0.15	-6.402035823425983e-06	0	-6.402035823425983e-06
293	-0.075	-0.00152	0.15	-6.385863359362882e-06	0	-6.385863359362882e-06
294	-0.045	-0.00152	0.15	-6.380019313660706e-06	0	-6.380019313660706e-06
295	-0.015	-0.00152	0.15	-6.377847022070773e-06	0	-6.377847022070773e-06
296	0.015	-0.00152	0.15	-6.377847022030679e-06	0	-6.377847022030679e-06
297	0.045	-0.00152	0.15	-6.380019313711373e-06	0	-6.380019313711373e-06
298	0.075	-0.00152	0.15	-6.385863359562971e-06	0	-6.385863359562971e-06
299	0.105	-0.00152	0.15	-6.402035823761615e-06	0	-6.402035823761615e-06
300	0.135	-0.00152	0.15	-6.508740970158013e-06	0	-6.508740970158013e-06
301	-0.135	0.001335	0.15	0.0003261561958366214	0	0.0003261561958366214
302	-0.105	0.001335	0.15	0.0003252972021351372	0	0.0003252972021351372
303	-0.075	0.001335	0.15	0.0003248858793596117	0	0.0003248858793596117
304	-0.045	0.001335	0.15	0.0003247060711755138	0	0.0003247060711755138
305	-0.015	0.001335	0.15	0.0003246339990723597	0	0.0003246339990723597
306	0.015	0.001335	0.15	0.0003246339997108809	0	0.0003246339997108809
307	0.045	0.001335	0.15	0.0003247060733198595	0	0.0003247060733198595
308	0.075	0.001335	0.15	0.0003248858795549621	0	0.0003248858795549621
309	0.105	0.001335	0.15	0.0003252972038997589	0	0.0003252972038997589
310	0.135	0.001335	0.15	0.0003261561949731667	0	0.0003261561949731667
311	-0.135	-0.001335	0.15	-0.0003261561958377304	0	-0.0003261561958377304
312	-0.105	-0.001335	0.15	-0.0003252972021350937	0	-0.0003252972021350937
313	-0.075	-0.001335	0.15	-0.000324885879360625	0	-0.000324885879360625
314	-0.045	-0.001335	0.15	-0.0003247060711762872	0	-0.0003247060711762872
315	-0.015	-0.001335	0.15	-0.0003246339990728648	0	-0.0003246339990728648
316	0.015	-0.001335	0.15	-0.0003246339997098057	0	-0.0003246339997098057
317	0.045	-0.001335	0.15	-0.0003247060733199605	0	-0.0003247060733199605
318	0.075	-0.001335	0.15	-0.0003248858795541933	0	-0.0003248858795541933
319	0.105	-0.001335	0.15	-0.0003252972039006522	0	-0.0003252972039006522
320	0.135	-0.001335	0.15	-0.0003261561949736749	0	-0.0003261561949736749
321	-0.135	0.000725	0.15	1.047489894787417e-05	0	1.047489894787417e-05
322	-0.105	0.000725	0.15	1.041725449343513e-05	0	1.041725449343513e-05
323	-0.075	0.000725	0.15	1.040833118326324e-05	0	1.040833118326324e-05
324	-0.045	0.000725	0.15	1.040509467909209e-05	0	1.040509467909209e-05
325	-0.015	0.000725	0.15	1.040388959085734e-05	0	1.040388959085734e-05
326	0.015	0.000725	0.15	1.040388959100793e-05	0	1.040388959100793e-05
327	0.045	0.000725	0.15	1.040509467893265e-05	0	1.040509467893265e-05
328	0.075	0.000725	0.15	1.04083311831332e-05	0	1.04083311831332e-05
329	0.105	0.000725	0.15	1.041725449290853e-05	0	1.041725449290853e-05
330	0.135	0.000725	0.15	1.047489894741039e-05	0	1.047489894741039e-05
331	-0.135	-0.000725	0.15	-1.047489894787121e-05	0	-1.047489894787121e-05
332	-0.105	-0.000725	0.15	-1.041725449344013e-05	0	-1.041725449344013e-05
333	-0.075	-0.000725	0.15	-1.040833118326448e-05	0	-1.040833118326448e-05
334	-0.045	-0.000725	0.15	-1.040509467909e-05	0	-1.040509467909e-05
335	-0.015	-0.000725	0.15	-1.040388959085208e-05	0	-1.040388959085208e-05
336	0.015	-0.000725	0.15	-1.040388959101163e-05	0	-1.040388959101163e-05
337	0.045	-0.000725	0.15	-1.040509467893774e-05	0	-1.040509467893774e-05
338	0.075	-0.000725	0.15	-1.040833118313529e-05	0	-1.040833118313529e-05
339	0.105	-0.000725	0.15	-1.041725449291088e-05	0	-1.041725449291088e-05
340	0.135	-0.000725	0.15	-1.047489894740645e-05	0	-1.047489894740645e-05
341	-0.135	-0.001695	-0.135	-5.542100680736433e-07	0	-5.542100680736433e-07
342	-0.135	-0.001695	-0.105	-3.876372871066403e-07	0	-3.876372871066403e-07
343	-0.135	-0.001695	-0.075	-3.632810111398267e-07	0	-3.632810111398267e-07
344	-0.135	-0.001695	-0.045	-3.545617073561938e-07	0	-3.545617073561938e-07
345	-0.135	-0.001695	-0.015	-3.513345232039979e-07	0	-3.513345232039979e-07
346	-0.135	-0.001695	0.015	-3.513345231890368e-07	0	-3.513345231890368e-07
347	-0.135	-0.001695	0.045	-3.545617073113364e-07	0	-3.545617073113364e-07
348	-0.135	-0.001695	0.075	-3.63281011122434e-07	0	-3.63281011122434e-07
349	-0.135	-0.001695	0.105	-3.876372870769469e-07	0	-3.876372870769469e-07
350	-0.135	-0.001695	0.135	-5.54210068063059e-07	0	-5.54210068063059e-07
