The induced signal.
Time [ns],Total Prompt [fC],Total Delayed [fC], Total Charge [fC]
0,2.628529451537359515e-06,0,2.628529451537359515e-06
0.02000000000000000042,5.67739354484350795e-06,0,5.67739354484350795e-06
0.04000000000000000083,8.978513311302749263e-06,0,8.978513311302749263e-06
0.05999999999999999778,1.241903731790638515e-05,0,1.241903731790638515e-05
0.08000000000000000167,1.618098042869121309e-05,0,1.618098042869121309e-05
0.1000000000000000056,1.619051566312452824e-05,0,1.619051566312452824e-05
0.1199999999999999956,1.619051566312452824e-05,0,1.619051566312452824e-05
0.1400000000000000133,1.619051566312452824e-05,0,1.619051566312452824e-05
0.1600000000000000033,1.619051566312452824e-05,0,1.619051566312452824e-05
0.1799999999999999933,1.619051566312452824e-05,0,1.619051566312452824e-05
0.2000000000000000111,1.619051566312452824e-05,0,1.619051566312452824e-05
0.2200000000000000011,1.619051566312452824e-05,0,1.619051566312452824e-05
0.2399999999999999911,1.619051566312452824e-05,0,1.619051566312452824e-05
0.2600000000000000089,1.619051566312452824e-05,0,1.619051566312452824e-05
0.2800000000000000266,1.619051566312452824e-05,0,1.619051566312452824e-05
0.2999999999999999889,1.619051566312452824e-05,0,1.619051566312452824e-05
0.3200000000000000067,1.619051566312452824e-05,0,1.619051566312452824e-05
0.3400000000000000244,1.619051566312452824e-05,0,1.619051566312452824e-05
0.3599999999999999867,1.619051566312452824e-05,0,1.619051566312452824e-05
0.3800000000000000044,1.619051566312452824e-05,0,1.619051566312452824e-05
0.4000000000000000222,1.619051566312452824e-05,0,1.619051566312452824e-05
0.4199999999999999845,1.619051566312452824e-05,0,1.619051566312452824e-05
0.4400000000000000022,1.619051566312452824e-05,0,1.619051566312452824e-05
0.46000000000000002,1.619051566312452824e-05,0,1.619051566312452824e-05
0.4799999999999999822,1.619051566312452824e-05,0,1.619051566312452824e-05
0.5,1.619051566312452824e-05,0,1.619051566312452824e-05
0.5200000000000000178,1.619051566312452824e-05,0,1.619051566312452824e-05
0.5400000000000000355,1.619051566312452824e-05,0,1.619051566312452824e-05
0.5600000000000000533,1.619051566312452824e-05,0,1.619051566312452824e-05
0.57999999999999996,1.619051566312452824e-05,0,1.619051566312452824e-05
0.5999999999999999778,1.619051566312452824e-05,0,1.619051566312452824e-05
0.6199999999999999956,1.619051566312452824e-05,0,1.619051566312452824e-05
0.6400000000000000133,1.619051566312452824e-05,0,1.619051566312452824e-05
0.6600000000000000311,1.619051566312452824e-05,0,1.619051566312452824e-05
0.6800000000000000488,1.619051566312452824e-05,0,1.619051566312452824e-05
0.7000000000000000666,1.619051566312452824e-05,0,1.619051566312452824e-05
0.7199999999999999734,1.619051566312452824e-05,0,1.619051566312452824e-05
0.7399999999999999911,1.619051566312452824e-05,0,1.619051566312452824e-05
0.7600000000000000089,1.619051566312452824e-05,0,1.619051566312452824e-05
0.7800000000000000266,1.619051566312452824e-05,0,1.619051566312452824e-05
0.8000000000000000444,1.619051566312452824e-05,0,1.619051566312452824e-05
0.8200000000000000622,1.619051566312452824e-05,0,1.619051566312452824e-05
0.8399999999999999689,1.619051566312452824e-05,0,1.619051566312452824e-05
0.8599999999999999867,1.619051566312452824e-05,0,1.619051566312452824e-05
0.8800000000000000044,1.619051566312452824e-05,0,1.619051566312452824e-05
0.9000000000000000222,1.619051566312452824e-05,0,1.619051566312452824e-05
0.92000000000000004,1.619051566312452824e-05,0,1.619051566312452824e-05
0.9400000000000000577,1.619051566312452824e-05,0,1.619051566312452824e-05
0.9599999999999999645,1.619051566312452824e-05,0,1.619051566312452824e-05
0.9799999999999999822,1.619051566312452824e-05,0,1.619051566312452824e-05
1,1.619051566312452824e-05,0,1.619051566312452824e-05
1.020000000000000018,1.619051566312452824e-05,0,1.619051566312452824e-05
1.040000000000000036,1.619051566312452824e-05,0,1.619051566312452824e-05
1.060000000000000053,1.619051566312452824e-05,0,1.619051566312452824e-05
1.080000000000000071,1.619051566312452824e-05,0,1.619051566312452824e-05
1.100000000000000089,1.619051566312452824e-05,0,1.619051566312452824e-05
1.120000000000000107,1.619051566312452824e-05,0,1.619051566312452824e-05
1.140000000000000124,1.619051566312452824e-05,0,1.619051566312452824e-05
1.15999999999999992,1.619051566312452824e-05,0,1.619051566312452824e-05
1.179999999999999938,1.619051566312452824e-05,0,1.619051566312452824e-05
1.199999999999999956,1.619051566312452824e-05,0,1.619051566312452824e-05
1.219999999999999973,1.619051566312452824e-05,0,1.619051566312452824e-05
1.239999999999999991,1.619051566312452824e-05,0,1.619051566312452824e-05
1.260000000000000009,1.619051566312452824e-05,0,1.619051566312452824e-05
1.280000000000000027,1.619051566312452824e-05,0,1.619051566312452824e-05
1.300000000000000044,1.619051566312452824e-05,0,1.619051566312452824e-05
1.320000000000000062,1.619051566312452824e-05,0,1.619051566312452824e-05
1.34000000000000008,1.619051566312452824e-05,0,1.619051566312452824e-05
1.360000000000000098,1.619051566312452824e-05,0,1.619051566312452824e-05
1.380000000000000115,1.619051566312452824e-05,0,1.619051566312452824e-05
1.400000000000000133,1.619051566312452824e-05,0,1.619051566312452824e-05
1.419999999999999929,1.619051566312452824e-05,0,1.619051566312452824e-05
1.439999999999999947,1.619051566312452824e-05,0,1.619051566312452824e-05
1.459999999999999964,1.619051566312452824e-05,0,1.619051566312452824e-05
1.479999999999999982,1.619051566312452824e-05,0,1.619051566312452824e-05
1.5,1.619051566312452824e-05,0,1.619051566312452824e-05
1.520000000000000018,1.619051566312452824e-05,0,1.619051566312452824e-05
1.540000000000000036,1.619051566312452824e-05,0,1.619051566312452824e-05
1.560000000000000053,1.619051566312452824e-05,0,1.619051566312452824e-05
1.580000000000000071,1.619051566312452824e-05,0,1.619051566312452824e-05
1.600000000000000089,1.619051566312452824e-05,0,1.619051566312452824e-05
1.620000000000000107,1.619051566312452824e-05,0,1.619051566312452824e-05
1.640000000000000124,1.619051566312452824e-05,0,1.619051566312452824e-05
1.660000000000000142,1.619051566312452824e-05,0,1.619051566312452824e-05
1.679999999999999938,1.619051566312452824e-05,0,1.619051566312452824e-05
1.699999999999999956,1.619051566312452824e-05,0,1.619051566312452824e-05
