-0.15	0.000125	0.15
-0.12	0.000125	0.15
-0.12	0.000125	0.12
-0.15	0.000125	0.12
-0.15	0.000125	0.15

-0.15	0.000125	0.12
-0.12	0.000125	0.12
-0.12	0.000125	0.09
-0.15	0.000125	0.09
-0.15	0.000125	0.12

-0.15	0.000125	0.09
-0.12	0.000125	0.09
-0.12	0.000125	0.06
-0.15	0.000125	0.06
-0.15	0.000125	0.09

-0.15	0.000125	0.06
-0.12	0.000125	0.06
-0.12	0.000125	0.03
-0.15	0.000125	0.03
-0.15	0.000125	0.06

-0.15	0.000125	0.03
-0.12	0.000125	0.03
-0.12	0.000125	0
-0.15	0.000125	0
-0.15	0.000125	0.03

-0.15	0.000125	0
-0.12	0.000125	0
-0.12	0.000125	-0.03
-0.15	0.000125	-0.03
-0.15	0.000125	0

-0.15	0.000125	-0.03
-0.12	0.000125	-0.03
-0.12	0.000125	-0.06
-0.15	0.000125	-0.06
-0.15	0.000125	-0.03

-0.15	0.000125	-0.06
-0.12	0.000125	-0.06
-0.12	0.000125	-0.09
-0.15	0.000125	-0.09
-0.15	0.000125	-0.06

-0.15	0.000125	-0.09
-0.12	0.000125	-0.09
-0.12	0.000125	-0.12
-0.15	0.000125	-0.12
-0.15	0.000125	-0.09

-0.15	0.000125	-0.12
-0.12	0.000125	-0.12
-0.12	0.000125	-0.15
-0.15	0.000125	-0.15
-0.15	0.000125	-0.12

-0.12	0.000125	0.15
-0.09	0.000125	0.15
-0.09	0.000125	0.12
-0.12	0.000125	0.12
-0.12	0.000125	0.15

-0.12	0.000125	0.12
-0.09	0.000125	0.12
-0.09	0.000125	0.09
-0.12	0.000125	0.09
-0.12	0.000125	0.12

-0.12	0.000125	0.09
-0.09	0.000125	0.09
-0.09	0.000125	0.06
-0.12	0.000125	0.06
-0.12	0.000125	0.09

-0.12	0.000125	0.06
-0.09	0.000125	0.06
-0.09	0.000125	0.03
-0.12	0.000125	0.03
-0.12	0.000125	0.06

-0.12	0.000125	0.03
-0.09	0.000125	0.03
-0.09	0.000125	0
-0.12	0.000125	0
-0.12	0.000125	0.03

-0.12	0.000125	0
-0.09	0.000125	0
-0.09	0.000125	-0.03
-0.12	0.000125	-0.03
-0.12	0.000125	0

-0.12	0.000125	-0.03
-0.09	0.000125	-0.03
-0.09	0.000125	-0.06
-0.12	0.000125	-0.06
-0.12	0.000125	-0.03

-0.12	0.000125	-0.06
-0.09	0.000125	-0.06
-0.09	0.000125	-0.09
-0.12	0.000125	-0.09
-0.12	0.000125	-0.06

-0.12	0.000125	-0.09
-0.09	0.000125	-0.09
-0.09	0.000125	-0.12
-0.12	0.000125	-0.12
-0.12	0.000125	-0.09

-0.12	0.000125	-0.12
-0.09	0.000125	-0.12
-0.09	0.000125	-0.15
-0.12	0.000125	-0.15
-0.12	0.000125	-0.12

-0.09	0.000125	0.15
-0.06	0.000125	0.15
-0.06	0.000125	0.12
-0.09	0.000125	0.12
-0.09	0.000125	0.15

-0.09	0.000125	0.12
-0.06	0.000125	0.12
-0.06	0.000125	0.09
-0.09	0.000125	0.09
-0.09	0.000125	0.12

-0.09	0.000125	0.09
-0.06	0.000125	0.09
-0.06	0.000125	0.06
-0.09	0.000125	0.06
-0.09	0.000125	0.09

-0.09	0.000125	0.06
-0.06	0.000125	0.06
-0.06	0.000125	0.03
-0.09	0.000125	0.03
-0.09	0.000125	0.06

-0.09	0.000125	0.03
-0.06	0.000125	0.03
-0.06	0.000125	0
-0.09	0.000125	0
-0.09	0.000125	0.03

-0.09	0.000125	0
-0.06	0.000125	0
-0.06	0.000125	-0.03
-0.09	0.000125	-0.03
-0.09	0.000125	0

-0.09	0.000125	-0.03
-0.06	0.000125	-0.03
-0.06	0.000125	-0.06
-0.09	0.000125	-0.06
-0.09	0.000125	-0.03

-0.09	0.000125	-0.06
-0.06	0.000125	-0.06
-0.06	0.000125	-0.09
-0.09	0.000125	-0.09
-0.09	0.000125	-0.06

-0.09	0.000125	-0.09
-0.06	0.000125	-0.09
-0.06	0.000125	-0.12
-0.09	0.000125	-0.12
-0.09	0.000125	-0.09

-0.09	0.000125	-0.12
-0.06	0.000125	-0.12
-0.06	0.000125	-0.15
-0.09	0.000125	-0.15
-0.09	0.000125	-0.12

-0.06	0.000125	0.15
-0.03	0.000125	0.15
-0.03	0.000125	0.12
-0.06	0.000125	0.12
-0.06	0.000125	0.15

-0.06	0.000125	0.12
-0.03	0.000125	0.12
-0.03	0.000125	0.09
-0.06	0.000125	0.09
-0.06	0.000125	0.12

-0.06	0.000125	0.09
-0.03	0.000125	0.09
-0.03	0.000125	0.06
-0.06	0.000125	0.06
-0.06	0.000125	0.09

-0.06	0.000125	0.06
-0.03	0.000125	0.06
-0.03	0.000125	0.03
-0.06	0.000125	0.03
-0.06	0.000125	0.06

-0.06	0.000125	0.03
-0.03	0.000125	0.03
-0.03	0.000125	0
-0.06	0.000125	0
-0.06	0.000125	0.03

-0.06	0.000125	0
-0.03	0.000125	0
-0.03	0.000125	-0.03
-0.06	0.000125	-0.03
-0.06	0.000125	0

-0.06	0.000125	-0.03
-0.03	0.000125	-0.03
-0.03	0.000125	-0.06
-0.06	0.000125	-0.06
-0.06	0.000125	-0.03

-0.06	0.000125	-0.06
-0.03	0.000125	-0.06
-0.03	0.000125	-0.09
-0.06	0.000125	-0.09
-0.06	0.000125	-0.06

-0.06	0.000125	-0.09
-0.03	0.000125	-0.09
-0.03	0.000125	-0.12
-0.06	0.000125	-0.12
-0.06	0.000125	-0.09

-0.06	0.000125	-0.12
-0.03	0.000125	-0.12
-0.03	0.000125	-0.15
-0.06	0.000125	-0.15
-0.06	0.000125	-0.12

-0.03	0.000125	0.15
0	0.000125	0.15
0	0.000125	0.12
-0.03	0.000125	0.12
-0.03	0.000125	0.15

-0.03	0.000125	0.12
0	0.000125	0.12
0	0.000125	0.09
-0.03	0.000125	0.09
-0.03	0.000125	0.12

-0.03	0.000125	0.09
0	0.000125	0.09
0	0.000125	0.06
-0.03	0.000125	0.06
-0.03	0.000125	0.09

-0.03	0.000125	0.06
0	0.000125	0.06
0	0.000125	0.03
-0.03	0.000125	0.03
-0.03	0.000125	0.06

-0.03	0.000125	0.03
0	0.000125	0.03
0	0.000125	0
-0.03	0.000125	0
-0.03	0.000125	0.03

-0.03	0.000125	0
0	0.000125	0
0	0.000125	-0.03
-0.03	0.000125	-0.03
-0.03	0.000125	0

-0.03	0.000125	-0.03
0	0.000125	-0.03
0	0.000125	-0.06
-0.03	0.000125	-0.06
-0.03	0.000125	-0.03

-0.03	0.000125	-0.06
0	0.000125	-0.06
0	0.000125	-0.09
-0.03	0.000125	-0.09
-0.03	0.000125	-0.06

-0.03	0.000125	-0.09
0	0.000125	-0.09
0	0.000125	-0.12
-0.03	0.000125	-0.12
-0.03	0.000125	-0.09

-0.03	0.000125	-0.12
0	0.000125	-0.12
0	0.000125	-0.15
-0.03	0.000125	-0.15
-0.03	0.000125	-0.12

0	0.000125	0.15
0.03	0.000125	0.15
0.03	0.000125	0.12
0	0.000125	0.12
0	0.000125	0.15

0	0.000125	0.12
0.03	0.000125	0.12
0.03	0.000125	0.09
0	0.000125	0.09
0	0.000125	0.12

0	0.000125	0.09
0.03	0.000125	0.09
0.03	0.000125	0.06
0	0.000125	0.06
0	0.000125	0.09

0	0.000125	0.06
0.03	0.000125	0.06
0.03	0.000125	0.03
0	0.000125	0.03
0	0.000125	0.06

0	0.000125	0.03
0.03	0.000125	0.03
0.03	0.000125	0
0	0.000125	0
0	0.000125	0.03

0	0.000125	0
0.03	0.000125	0
0.03	0.000125	-0.03
0	0.000125	-0.03
0	0.000125	0

0	0.000125	-0.03
0.03	0.000125	-0.03
0.03	0.000125	-0.06
0	0.000125	-0.06
0	0.000125	-0.03

0	0.000125	-0.06
0.03	0.000125	-0.06
0.03	0.000125	-0.09
0	0.000125	-0.09
0	0.000125	-0.06

0	0.000125	-0.09
0.03	0.000125	-0.09
0.03	0.000125	-0.12
0	0.000125	-0.12
0	0.000125	-0.09

0	0.000125	-0.12
0.03	0.000125	-0.12
0.03	0.000125	-0.15
0	0.000125	-0.15
0	0.000125	-0.12

0.03	0.000125	0.15
0.06	0.000125	0.15
0.06	0.000125	0.12
0.03	0.000125	0.12
0.03	0.000125	0.15

0.03	0.000125	0.12
0.06	0.000125	0.12
0.06	0.000125	0.09
0.03	0.000125	0.09
0.03	0.000125	0.12

0.03	0.000125	0.09
0.06	0.000125	0.09
0.06	0.000125	0.06
0.03	0.000125	0.06
0.03	0.000125	0.09

0.03	0.000125	0.06
0.06	0.000125	0.06
0.06	0.000125	0.03
0.03	0.000125	0.03
0.03	0.000125	0.06

0.03	0.000125	0.03
0.06	0.000125	0.03
0.06	0.000125	0
0.03	0.000125	0
0.03	0.000125	0.03

0.03	0.000125	0
0.06	0.000125	0
0.06	0.000125	-0.03
0.03	0.000125	-0.03
0.03	0.000125	0

0.03	0.000125	-0.03
0.06	0.000125	-0.03
0.06	0.000125	-0.06
0.03	0.000125	-0.06
0.03	0.000125	-0.03

0.03	0.000125	-0.06
0.06	0.000125	-0.06
0.06	0.000125	-0.09
0.03	0.000125	-0.09
0.03	0.000125	-0.06

0.03	0.000125	-0.09
0.06	0.000125	-0.09
0.06	0.000125	-0.12
0.03	0.000125	-0.12
0.03	0.000125	-0.09

0.03	0.000125	-0.12
0.06	0.000125	-0.12
0.06	0.000125	-0.15
0.03	0.000125	-0.15
0.03	0.000125	-0.12

0.06	0.000125	0.15
0.09	0.000125	0.15
0.09	0.000125	0.12
0.06	0.000125	0.12
0.06	0.000125	0.15

0.06	0.000125	0.12
0.09	0.000125	0.12
0.09	0.000125	0.09
