The induced signal.
Time [ns],Total Prompt [fC],Total Delayed [fC], Total Charge [fC]
0,2.260210863647480556e-06,0,2.260210863647480556e-06
0.02000000000000000042,5.233114376396349988e-06,0,5.233114376396349988e-06
0.04000000000000000083,8.697322396638130129e-06,0,8.697322396638130129e-06
0.05999999999999999778,1.159383318079373545e-05,0,1.159383318079373545e-05
0.08000000000000000167,1.512673512539849744e-05,0,1.512673512539849744e-05
0.1000000000000000056,1.892297406592338214e-05,0,1.892297406592338214e-05
0.1199999999999999956,2.321984149419170301e-05,0,2.321984149419170301e-05
0.1400000000000000133,2.774050518364357357e-05,0,2.774050518364357357e-05
0.1600000000000000033,3.276115194372240867e-05,0,3.276115194372240867e-05
0.1799999999999999933,3.846826013397554978e-05,0,3.846826013397554978e-05
0.2000000000000000111,4.515203224868369444e-05,0,4.515203224868369444e-05
0.2200000000000000011,5.286668234699559574e-05,0,5.286668234699559574e-05
0.2399999999999999911,6.128287389530911761e-05,0,6.128287389530911761e-05
0.2600000000000000089,7.032475402524024908e-05,0,7.032475402524024908e-05
0.2800000000000000266,8.033725834217017971e-05,0,8.033725834217017971e-05
0.2999999999999999889,9.220813072072796583e-05,0,9.220813072072796583e-05
0.3200000000000000067,0.0001057374226320060325,0,0.0001057374226320060325
0.3400000000000000244,0.000120585880030164299,0,0.000120585880030164299
0.3599999999999999867,0.0001372098454842538234,0,0.0001372098454842538234
0.3800000000000000044,0.000155221493410804439,0,0.000155221493410804439
0.4000000000000000222,0.0001751754141242767163,0,0.0001751754141242767163
0.4199999999999999845,0.000197678907989278993,0,0.000197678907989278993
0.4400000000000000022,0.0002213041884183301129,0,0.0002213041884183301129
0.46000000000000002,0.0002478344881013552856,0,0.0002478344881013552856
0.4799999999999999822,0.0002778723653888031699,0,0.0002778723653888031699
0.5,0.0003110715066790845432,0,0.0003110715066790845432
0.5200000000000000178,0.0003482748129728113914,0,0.0003482748129728113914
0.5400000000000000355,0.0003901516180221743292,0,0.0003901516180221743292
0.5600000000000000533,0.0004358391257727260411,0,0.0004358391257727260411
0.57999999999999996,0.0004870708904640476964,0,0.0004870708904640476964
0.5999999999999999778,0.0005445801117366303856,0,0.0005445801117366303856
0.6199999999999999956,0.0006055318594844941822,0,0.0006055318594844941822
0.6400000000000000133,0.0006713666237697802491,0,0.0006713666237697802491
0.6600000000000000311,0.0007433812584165107274,0,0.0007433812584165107274
0.6800000000000000488,0.000823926026954596648,0,0.000823926026954596648
0.7000000000000000666,0.0009131910763314175783,0,0.0009131910763314175783
0.7199999999999999734,0.001012697909172634216,0,0.001012697909172634216
0.7399999999999999911,0.001105893259477354687,0,0.001105893259477354687
0.7600000000000000089,0.001191075802047289684,0,0.001191075802047289684
0.7800000000000000266,0.001274280159141032197,0,0.001274280159141032197
0.8000000000000000444,0.001360998287680138157,0,0.001360998287680138157
0.8200000000000000622,0.001451022633366029057,0,0.001451022633366029057
0.8399999999999999689,0.001544619764163581484,0,0.001544619764163581484
0.8599999999999999867,0.001649480848541272447,0,0.001649480848541272447
0.8800000000000000044,0.001765014928446487306,0,0.001765014928446487306
0.9000000000000000222,0.001895195534964724121,0,0.001895195534964724121
0.92000000000000004,0.00204459966969045611,0,0.00204459966969045611
0.9400000000000000577,0.002211480308043402027,0,0.002211480308043402027
0.9599999999999999645,0.002399631827624694631,0,0.002399631827624694631
0.9799999999999999822,0.002612750785755517998,0,0.002612750785755517998
1,0.002853684835022007697,0,0.002853684835022007697
1.020000000000000018,0.003107839680218560125,0,0.003107839680218560125
1.040000000000000036,0.003335660431842654792,0,0.003335660431842654792
1.060000000000000053,0.003575366838235131441,0,0.003575366838235131441
1.080000000000000071,0.003843447850676180375,0,0.003843447850676180375
1.100000000000000089,0.004141573548569010485,0,0.004141573548569010485
1.120000000000000107,0.004478254527490932967,0,0.004478254527490932967
1.140000000000000124,0.004856197350562958467,0,0.004856197350562958467
1.15999999999999992,0.005276138021119425314,0,0.005276138021119425314
1.179999999999999938,0.005741577429175929483,0,0.005741577429175929483
1.199999999999999956,0.006263423870433606003,0,0.006263423870433606003
1.219999999999999973,0.006845080686888857339,0,0.006845080686888857339
1.239999999999999991,0.007493025702440854995,0,0.007493025702440854995
1.260000000000000009,0.008177592127675088404,0,0.008177592127675088404
1.280000000000000027,0.008843309597572377584,0,0.008843309597572377584
1.300000000000000044,0.009543738988486217753,0,0.009543738988486217753
1.320000000000000062,0.01010692458326590409,0,0.01010692458326590409
1.34000000000000008,0.01064546350763703048,0,0.01064546350763703048
1.360000000000000098,0.0111230031722836728,0,0.0111230031722836728
1.380000000000000115,0.01147623100616122077,0,0.01147623100616122077
1.400000000000000133,0.01147623100616122077,0,0.01147623100616122077
1.419999999999999929,0.01147623100616122077,0,0.01147623100616122077
1.439999999999999947,0.01147623100616122077,0,0.01147623100616122077
1.459999999999999964,0.01147623100616122077,0,0.01147623100616122077
1.479999999999999982,0.01147623100616122077,0,0.01147623100616122077
1.5,0.01147623100616122077,0,0.01147623100616122077
1.520000000000000018,0.01147623100616122077,0,0.01147623100616122077
1.540000000000000036,0.01147623100616122077,0,0.01147623100616122077
1.560000000000000053,0.01147623100616122077,0,0.01147623100616122077
1.580000000000000071,0.01147623100616122077,0,0.01147623100616122077
1.600000000000000089,0.01147623100616122077,0,0.01147623100616122077
1.620000000000000107,0.01147623100616122077,0,0.01147623100616122077
1.640000000000000124,0.01147623100616122077,0,0.01147623100616122077
1.660000000000000142,0.01147623100616122077,0,0.01147623100616122077
