#EleNb	X	Y	Z	Solution	Assigned	Total
45	-0.015	0.000275	-0.0015	2.18886591451881e-05	0	2.18886591451881e-05
46	-0.015	0.000275	0.0015	2.188865914518862e-05	0	2.188865914518862e-05
47	-0.015	0.000275	0.0045	2.189228722894206e-05	0	2.189228722894206e-05
48	-0.015	0.000275	0.0075	2.190089335863895e-05	0	2.190089335863895e-05
49	-0.015	0.000275	0.0105	2.194521509628675e-05	0	2.194521509628675e-05
50	-0.015	0.000275	0.0135	2.175877699890495e-05	0	2.175877699890495e-05
51	-0.015	0.000575	-0.0135	1.251440395534987e-05	0	1.251440395534987e-05
52	-0.015	0.000575	-0.0105	1.235106754322796e-05	0	1.235106754322796e-05
53	-0.015	0.000575	-0.0075	1.228739442593423e-05	0	1.228739442593423e-05
54	-0.015	0.000575	-0.0045	1.226652805719141e-05	0	1.226652805719141e-05
55	-0.015	0.000575	-0.0015	1.225835531428958e-05	0	1.225835531428958e-05
56	-0.015	0.000575	0.0015	1.225835531429395e-05	0	1.225835531429395e-05
57	-0.015	0.000575	0.0045	1.226652805719855e-05	0	1.226652805719855e-05
58	-0.015	0.000575	0.0075	1.228739442593683e-05	0	1.228739442593683e-05
59	-0.015	0.000575	0.0105	1.23510675432207e-05	0	1.23510675432207e-05
60	-0.015	0.000575	0.0135	1.251440395533807e-05	0	1.251440395533807e-05
61	-0.015	0.000875	-0.0135	1.176299184678228e-05	0	1.176299184678228e-05
62	-0.015	0.000875	-0.0105	1.128843044494802e-05	0	1.128843044494802e-05
63	-0.015	0.000875	-0.0075	1.119600442799467e-05	0	1.119600442799467e-05
64	-0.015	0.000875	-0.0045	1.116047758317534e-05	0	1.116047758317534e-05
65	-0.015	0.000875	-0.0015	1.114678652549249e-05	0	1.114678652549249e-05
66	-0.015	0.000875	0.0015	1.11467865254994e-05	0	1.11467865254994e-05
67	-0.015	0.000875	0.0045	1.116047758318613e-05	0	1.116047758318613e-05
68	-0.015	0.000875	0.0075	1.11960044280036e-05	0	1.11960044280036e-05
69	-0.015	0.000875	0.0105	1.128843044493975e-05	0	1.128843044493975e-05
70	-0.015	0.000875	0.0135	1.176299184676427e-05	0	1.176299184676427e-05
71	-0.015	0.001175	-0.0135	1.46591587018453e-05	0	1.46591587018453e-05
72	-0.015	0.001175	-0.0105	1.362416470159982e-05	0	1.362416470159982e-05
73	-0.015	0.001175	-0.0075	1.349401657423229e-05	0	1.349401657423229e-05
74	-0.015	0.001175	-0.0045	1.343507864818283e-05	0	1.343507864818283e-05
75	-0.015	0.001175	-0.0015	1.341271432553634e-05	0	1.341271432553634e-05
76	-0.015	0.001175	0.0015	1.341271432555283e-05	0	1.341271432555283e-05
77	-0.015	0.001175	0.0045	1.343507864820357e-05	0	1.343507864820357e-05
78	-0.015	0.001175	0.0075	1.349401657425301e-05	0	1.349401657425301e-05
79	-0.015	0.001175	0.0105	1.362416470157377e-05	0	1.362416470157377e-05
80	-0.015	0.001175	0.0135	1.465915870183062e-05	0	1.465915870183062e-05
81	-0.015	-0.001175	-0.0135	-1.465915870184721e-05	0	-1.465915870184721e-05
82	-0.015	-0.001175	-0.0105	-1.362416470160259e-05	0	-1.362416470160259e-05
83	-0.015	-0.001175	-0.0075	-1.349401657423399e-05	0	-1.349401657423399e-05
84	-0.015	-0.001175	-0.0045	-1.343507864818406e-05	0	-1.343507864818406e-05
85	-0.015	-0.001175	-0.0015	-1.341271432554114e-05	0	-1.341271432554114e-05
86	-0.015	-0.001175	0.0015	-1.341271432555576e-05	0	-1.341271432555576e-05
87	-0.015	-0.001175	0.0045	-1.343507864820759e-05	0	-1.343507864820759e-05
88	-0.015	-0.001175	0.0075	-1.349401657425852e-05	0	-1.349401657425852e-05
89	-0.015	-0.001175	0.0105	-1.36241647015789e-05	0	-1.36241647015789e-05
90	-0.015	-0.001175	0.0135	-1.465915870182503e-05	0	-1.465915870182503e-05
91	-0.015	-0.000875	-0.0135	-1.176299184678053e-05	0	-1.176299184678053e-05
92	-0.015	-0.000875	-0.0105	-1.12884304449518e-05	0	-1.12884304449518e-05
93	-0.015	-0.000875	-0.0075	-1.119600442799602e-05	0	-1.119600442799602e-05
94	-0.015	-0.000875	-0.0045	-1.116047758317461e-05	0	-1.116047758317461e-05
95	-0.015	-0.000875	-0.0015	-1.114678652549334e-05	0	-1.114678652549334e-05
96	-0.015	-0.000875	0.0015	-1.11467865255015e-05	0	-1.11467865255015e-05
97	-0.015	-0.000875	0.0045	-1.116047758318699e-05	0	-1.116047758318699e-05
98	-0.015	-0.000875	0.0075	-1.119600442800757e-05	0	-1.119600442800757e-05
99	-0.015	-0.000875	0.0105	-1.128843044493689e-05	0	-1.128843044493689e-05
100	-0.015	-0.000875	0.0135	-1.176299184676512e-05	0	-1.176299184676512e-05
101	-0.015	-0.000575	-0.0135	-1.251440395534871e-05	0	-1.251440395534871e-05
102	-0.015	-0.000575	-0.0105	-1.235106754322356e-05	0	-1.235106754322356e-05
103	-0.015	-0.000575	-0.0075	-1.228739442593098e-05	0	-1.228739442593098e-05
104	-0.015	-0.000575	-0.0045	-1.22665280571935e-05	0	-1.22665280571935e-05
105	-0.015	-0.000575	-0.0015	-1.22583553142924e-05	0	-1.22583553142924e-05
106	-0.015	-0.000575	0.0015	-1.225835531429318e-05	0	-1.225835531429318e-05
107	-0.015	-0.000575	0.0045	-1.226652805719549e-05	0	-1.226652805719549e-05
108	-0.015	-0.000575	0.0075	-1.228739442593239e-05	0	-1.228739442593239e-05
109	-0.015	-0.000575	0.0105	-1.235106754322502e-05	0	-1.235106754322502e-05
110	-0.015	-0.000575	0.0135	-1.25144039553379e-05	0	-1.25144039553379e-05
111	-0.015	-0.000275	-0.0135	-2.175877699890914e-05	0	-2.175877699890914e-05
112	-0.015	-0.000275	-0.0105	-2.194521509628624e-05	0	-2.194521509628624e-05
113	-0.015	-0.000275	-0.0075	-2.190089335862919e-05	0	-2.190089335862919e-05
114	-0.015	-0.000275	-0.0045	-2.189228722896278e-05	0	-2.189228722896278e-05
115	-0.015	-0.000275	-0.0015	-2.188865914521636e-05	0	-2.188865914521636e-05
116	-0.015	-0.000275	0.0015	-2.18886591452094e-05	0	-2.18886591452094e-05
117	-0.015	-0.000275	0.0045	-2.189228722895693e-05	0	-2.189228722895693e-05
118	-0.015	-0.000275	0.0075	-2.190089335865285e-05	0	-2.190089335865285e-05
119	-0.015	-0.000275	0.0105	-2.194521509630783e-05	0	-2.194521509630783e-05
120	-0.015	-0.000275	0.0135	-2.175877699887922e-05	0	-2.175877699887922e-05
121	0.015	0.00152	0.0135	9.050899646734975e-06	0	9.050899646734975e-06
122	0.015	0.00152	0.0105	8.234392357653382e-06	0	8.234392357653382e-06
123	0.015	0.00152	0.0075	8.116254443740515e-06	0	8.116254443740515e-06
124	0.015	0.00152	0.0045	8.064289458218156e-06	0	8.064289458218156e-06
125	0.015	0.00152	0.0015	8.044490514259886e-06	0	8.044490514259886e-06
126	0.015	0.00152	-0.0015	8.044490514270274e-06	0	8.044490514270274e-06
127	0.015	0.00152	-0.0045	8.06428945823302e-06	0	8.06428945823302e-06
128	0.015	0.00152	-0.0075	8.116254443756227e-06	0	8.116254443756227e-06
129	0.015	0.00152	-0.0105	8.234392357640661e-06	0	8.234392357640661e-06
130	0.015	0.00152	-0.0135	9.050899646724089e-06	0	9.050899646724089e-06
131	0.015	-0.00152	0.0135	-9.050899646734874e-06	0	-9.050899646734874e-06
132	0.015	-0.00152	0.0105	-8.234392357653308e-06	0	-8.234392357653308e-06
133	0.015	-0.00152	0.0075	-8.11625444374075e-06	0	-8.11625444374075e-06
134	0.015	-0.00152	0.0045	-8.064289458217299e-06	0	-8.064289458217299e-06
135	0.015	-0.00152	0.0015	-8.044490514260394e-06	0	-8.044490514260394e-06
136	0.015	-0.00152	-0.0015	-8.044490514270211e-06	0	-8.044490514270211e-06
137	0.015	-0.00152	-0.0045	-8.064289458234275e-06	0	-8.064289458234275e-06
138	0.015	-0.00152	-0.0075	-8.116254443756454e-06	0	-8.116254443756454e-06
139	0.015	-0.00152	-0.0105	-8.234392357640822e-06	0	-8.234392357640822e-06
140	0.015	-0.00152	-0.0135	-9.050899646721758e-06	0	-9.050899646721758e-06
141	0.015	0.001335	0.0135	0.000226567856940352	0	0.000226567856940352
142	0.015	0.001335	0.0105	0.0002085017533854976	0	0.0002085017533854976
143	0.015	0.001335	0.0075	0.0002058777951262878	0	0.0002058777951262878
144	0.015	0.001335	0.0045	0.0002048446833743059	0	0.0002048446833743059
145	0.015	0.001335	0.0015	0.0002044415924932884	0	0.0002044415924932884
146	0.015	0.001335	-0.0015	0.0002044415924812191	0	0.0002044415924812191
147	0.015	0.001335	-0.0045	0.0002048446833581069	0	0.0002048446833581069
148	0.015	0.001335	-0.0075	0.0002058777951083766	0	0.0002058777951083766
149	0.015	0.001335	-0.0105	0.0002085017534037135	0	0.0002085017534037135
150	0.015	0.001335	-0.0135	0.0002265678569669247	0	0.0002265678569669247
151	0.015	-0.001335	0.0135	-0.0002265678569406643	0	-0.0002265678569406643
152	0.015	-0.001335	0.0105	-0.0002085017533857458	0	-0.0002085017533857458
153	0.015	-0.001335	0.0075	-0.0002058777951262454	0	-0.0002058777951262454
154	0.015	-0.001335	0.0045	-0.0002048446833744525	0	-0.0002048446833744525
155	0.015	-0.001335	0.0015	-0.0002044415924935165	0	-0.0002044415924935165
156	0.015	-0.001335	-0.0015	-0.0002044415924814651	0	-0.0002044415924814651
157	0.015	-0.001335	-0.0045	-0.0002048446833580643	0	-0.0002048446833580643
158	0.015	-0.001335	-0.0075	-0.0002058777951084527	0	-0.0002058777951084527
159	0.015	-0.001335	-0.0105	-0.0002085017534036445	0	-0.0002085017534036445
160	0.015	-0.001335	-0.0135	-0.0002265678569669314	0	-0.0002265678569669314
161	0.015	0.000275	0.0135	2.175877699891019e-05	0	2.175877699891019e-05
162	0.015	0.000275	0.0105	2.194521509628616e-05	0	2.194521509628616e-05
163	0.015	0.000275	0.0075	2.190089335862798e-05	0	2.190089335862798e-05
164	0.015	0.000275	0.0045	2.189228722896261e-05	0	2.189228722896261e-05
165	0.015	0.000275	0.0015	2.188865914521688e-05	0	2.188865914521688e-05
166	0.015	0.000275	-0.0015	2.188865914520958e-05	0	2.188865914520958e-05
167	0.015	0.000275	-0.0045	2.189228722895791e-05	0	2.189228722895791e-05
168	0.015	0.000275	-0.0075	2.190089335865133e-05	0	2.190089335865133e-05
169	0.015	0.000275	-0.0105	2.194521509630669e-05	0	2.194521509630669e-05
170	0.015	0.000275	-0.0135	2.175877699887874e-05	0	2.175877699887874e-05
171	0.015	0.000575	0.0135	1.251440395534949e-05	0	1.251440395534949e-05
172	0.015	0.000575	0.0105	1.235106754322463e-05	0	1.235106754322463e-05
173	0.015	0.000575	0.0075	1.228739442593049e-05	0	1.228739442593049e-05
174	0.015	0.000575	0.0045	1.226652805719388e-05	0	1.226652805719388e-05
175	0.015	0.000575	0.0015	1.225835531429241e-05	0	1.225835531429241e-05
176	0.015	0.000575	-0.0015	1.225835531429308e-05	0	1.225835531429308e-05
177	0.015	0.000575	-0.0045	1.22665280571949e-05	0	1.22665280571949e-05
178	0.015	0.000575	-0.0075	1.228739442593201e-05	0	1.228739442593201e-05
179	0.015	0.000575	-0.0105	1.235106754322389e-05	0	1.235106754322389e-05
180	0.015	0.000575	-0.0135	1.251440395533783e-05	0	1.251440395533783e-05
181	0.015	0.000875	0.0135	1.176299184678178e-05	0	1.176299184678178e-05
182	0.015	0.000875	0.0105	1.128843044495305e-05	0	1.128843044495305e-05
183	0.015	0.000875	0.0075	1.119600442799479e-05	0	1.119600442799479e-05
184	0.015	0.000875	0.0045	1.116047758317494e-05	0	1.116047758317494e-05
185	0.015	0.000875	0.0015	1.114678652549395e-05	0	1.114678652549395e-05
186	0.015	0.000875	-0.0015	1.114678652550083e-05	0	1.114678652550083e-05
187	0.015	0.000875	-0.0045	1.11604775831867e-05	0	1.11604775831867e-05
188	0.015	0.000875	-0.0075	1.119600442800537e-05	0	1.119600442800537e-05
189	0.015	0.000875	-0.0105	1.128843044493539e-05	0	1.128843044493539e-05
190	0.015	0.000875	-0.0135	1.176299184676514e-05	0	1.176299184676514e-05
191	0.015	0.001175	0.0135	1.465915870184662e-05	0	1.465915870184662e-05
192	0.015	0.001175	0.0105	1.362416470160466e-05	0	1.362416470160466e-05
193	0.015	0.001175	0.0075	1.349401657423169e-05	0	1.349401657423169e-05
194	0.015	0.001175	0.0045	1.343507864818382e-05	0	1.343507864818382e-05
195	0.015	0.001175	0.0015	1.341271432554223e-05	0	1.341271432554223e-05
196	0.015	0.001175	-0.0015	1.341271432555503e-05	0	1.341271432555503e-05
197	0.015	0.001175	-0.0045	1.343507864820876e-05	0	1.343507864820876e-05
198	0.015	0.001175	-0.0075	1.34940165742559e-05	0	1.34940165742559e-05
199	0.015	0.001175	-0.0105	1.362416470157459e-05	0	1.362416470157459e-05
200	0.015	0.001175	-0.0135	1.465915870182516e-05	0	1.465915870182516e-05
201	0.015	-0.001175	0.0135	-1.46591587018396e-05	0	-1.46591587018396e-05
202	0.015	-0.001175	0.0105	-1.362416470159913e-05	0	-1.362416470159913e-05
203	0.015	-0.001175	0.0075	-1.349401657423702e-05	0	-1.349401657423702e-05
204	0.015	-0.001175	0.0045	-1.343507864818294e-05	0	-1.343507864818294e-05
205	0.015	-0.001175	0.0015	-1.341271432553766e-05	0	-1.341271432553766e-05
206	0.015	-0.001175	-0.0015	-1.34127143255524e-05	0	-1.34127143255524e-05
207	0.015	-0.001175	-0.0045	-1.34350786482035e-05	0	-1.34350786482035e-05
208	0.015	-0.001175	-0.0075	-1.349401657425336e-05	0	-1.349401657425336e-05
209	0.015	-0.001175	-0.0105	-1.362416470157491e-05	0	-1.362416470157491e-05
210	0.015	-0.001175	-0.0135	-1.465915870182859e-05	0	-1.465915870182859e-05
211	0.015	-0.000875	0.0135	-1.17629918467796e-05	0	-1.17629918467796e-05
212	0.015	-0.000875	0.0105	-1.128843044494705e-05	0	-1.128843044494705e-05
213	0.015	-0.000875	0.0075	-1.119600442799707e-05	0	-1.119600442799707e-05
214	0.015	-0.000875	0.0045	-1.116047758317443e-05	0	-1.116047758317443e-05
215	0.015	-0.000875	0.0015	-1.114678652549378e-05	0	-1.114678652549378e-05
216	0.015	-0.000875	-0.0015	-1.11467865254994e-05	0	-1.11467865254994e-05
217	0.015	-0.000875	-0.0045	-1.116047758318631e-05	0	-1.116047758318631e-05
218	0.015	-0.000875	-0.0075	-1.119600442800436e-05	0	-1.119600442800436e-05
219	0.015	-0.000875	-0.0105	-1.128843044493961e-05	0	-1.128843044493961e-05
220	0.015	-0.000875	-0.0135	-1.176299184676426e-05	0	-1.176299184676426e-05
221	0.015	-0.000575	0.0135	-1.251440395534823e-05	0	-1.251440395534823e-05
222	0.015	-0.000575	0.0105	-1.235106754322676e-05	0	-1.235106754322676e-05
223	0.015	-0.000575	0.0075	-1.228739442593573e-05	0	-1.228739442593573e-05
224	0.015	-0.000575	0.0045	-1.226652805719075e-05	0	-1.226652805719075e-05
225	0.015	-0.000575	0.0015	-1.225835531428977e-05	0	-1.225835531428977e-05
226	0.015	-0.000575	-0.0015	-1.225835531429394e-05	0	-1.225835531429394e-05
227	0.015	-0.000575	-0.0045	-1.22665280571987e-05	0	-1.22665280571987e-05
228	0.015	-0.000575	-0.0075	-1.228739442593696e-05	0	-1.228739442593696e-05
229	0.015	-0.000575	-0.0105	-1.235106754322086e-05	0	-1.235106754322086e-05
230	0.015	-0.000575	-0.0135	-1.251440395533828e-05	0	-1.251440395533828e-05
231	0.015	-0.000275	0.0135	-2.175877699888327e-05	0	-2.175877699888327e-05
232	0.015	-0.000275	0.0105	-2.194521509627927e-05	0	-2.194521509627927e-05
233	0.015	-0.000275	0.0075	-2.190089335863618e-05	0	-2.190089335863618e-05
234	0.015	-0.000275	0.0045	-2.189228722895137e-05	0	-2.189228722895137e-05
235	0.015	-0.000275	0.0015	-2.188865914518892e-05	0	-2.188865914518892e-05
236	0.015	-0.000275	-0.0015	-2.188865914518921e-05	0	-2.188865914518921e-05
237	0.015	-0.000275	-0.0045	-2.189228722894158e-05	0	-2.189228722894158e-05
238	0.015	-0.000275	-0.0075	-2.190089335863894e-05	0	-2.190089335863894e-05
239	0.015	-0.000275	-0.0105	-2.194521509628679e-05	0	-2.194521509628679e-05
240	0.015	-0.000275	-0.0135	-2.17587769989034e-05	0	-2.17587769989034e-05
241	-0.0135	0.001695	0.0135	4.168678328292767e-06	0	4.168678328292767e-06
242	-0.0135	0.001695	0.0105	2.876137079972979e-06	0	2.876137079972979e-06
243	-0.0135	0.001695	0.0075	2.681215317637157e-06	0	2.681215317637157e-06
244	-0.0135	0.001695	0.0045	2.596683262237362e-06	0	2.596683262237362e-06
245	-0.0135	0.001695	0.0015	2.564788295289505e-06	0	2.564788295289505e-06
246	-0.0135	0.001695	-0.0015	2.564788295281854e-06	0	2.564788295281854e-06
247	-0.0135	0.001695	-0.0045	2.596683262224604e-06	0	2.596683262224604e-06
248	-0.0135	0.001695	-0.0075	2.681215317627567e-06	0	2.681215317627567e-06
249	-0.0135	0.001695	-0.0105	2.876137079985209e-06	0	2.876137079985209e-06
250	-0.0135	0.001695	-0.0135	4.168678328293591e-06	0	4.168678328293591e-06
251	-0.0105	0.001695	0.0135	2.876137079984599e-06	0	2.876137079984599e-06
252	-0.0105	0.001695	0.0105	1.536450533674836e-06	0	1.536450533674836e-06
253	-0.0105	0.001695	0.0075	1.327947574345455e-06	0	1.327947574345455e-06
254	-0.0105	0.001695	0.0045	1.238368141758705e-06	0	1.238368141758705e-06
255	-0.0105	0.001695	0.0015	1.204968411189962e-06	0	1.204968411189962e-06
256	-0.0105	0.001695	-0.0015	1.204968411189412e-06	0	1.204968411189412e-06
257	-0.0105	0.001695	-0.0045	1.238368141758768e-06	0	1.238368141758768e-06
258	-0.0105	0.001695	-0.0075	1.327947574347297e-06	0	1.327947574347297e-06
259	-0.0105	0.001695	-0.0105	1.536450533675622e-06	0	1.536450533675622e-06
260	-0.0105	0.001695	-0.0135	2.876137079973522e-06	0	2.876137079973522e-06
261	-0.0075	0.001695	0.0135	2.681215317629416e-06	0	2.681215317629416e-06
262	-0.0075	0.001695	0.0105	1.327947574346338e-06	0	1.327947574346338e-06
263	-0.0075	0.001695	0.0075	1.103846476040111e-06	0	1.103846476040111e-06
264	-0.0075	0.001695	0.0045	1.007153833167475e-06	0	1.007153833167475e-06
265	-0.0075	0.001695	0.0015	9.709297139390338e-07	0	9.709297139390338e-07
266	-0.0075	0.001695	-0.0015	9.709297139406114e-07	0	9.709297139406114e-07
267	-0.0075	0.001695	-0.0045	1.007153833165943e-06	0	1.007153833165943e-06
268	-0.0075	0.001695	-0.0075	1.103846476041297e-06	0	1.103846476041297e-06
269	-0.0075	0.001695	-0.0105	1.327947574347217e-06	0	1.327947574347217e-06
270	-0.0075	0.001695	-0.0135	2.68121531763783e-06	0	2.68121531763783e-06
271	-0.0045	0.001695	0.0135	2.596683262224865e-06	0	2.596683262224865e-06
272	-0.0045	0.001695	0.0105	1.238368141760357e-06	0	1.238368141760357e-06
273	-0.0045	0.001695	0.0075	1.007153833167178e-06	0	1.007153833167178e-06
274	-0.0045	0.001695	0.0045	9.064424923060758e-07	0	9.064424923060758e-07
275	-0.0045	0.001695	0.0015	8.684491891536969e-07	0	8.684491891536969e-07
276	-0.0045	0.001695	-0.0015	8.684491891545923e-07	0	8.684491891545923e-07
277	-0.0045	0.001695	-0.0045	9.064424923044969e-07	0	9.064424923044969e-07
278	-0.0045	0.001695	-0.0075	1.007153833168538e-06	0	1.007153833168538e-06
279	-0.0045	0.001695	-0.0105	1.23836814175739e-06	0	1.23836814175739e-06
280	-0.0045	0.001695	-0.0135	2.596683262235453e-06	0	2.596683262235453e-06
281	-0.0015	0.001695	0.0135	2.564788295282822e-06	0	2.564788295282822e-06
282	-0.0015	0.001695	0.0105	1.204968411189667e-06	0	1.204968411189667e-06
283	-0.0015	0.001695	0.0075	9.709297139388045e-07	0	9.709297139388045e-07
284	-0.0015	0.001695	0.0045	8.684491891538873e-07	0	8.684491891538873e-07
285	-0.0015	0.001695	0.0015	8.296330564989955e-07	0	8.296330564989955e-07
286	-0.0015	0.001695	-0.0015	8.296330564982173e-07	0	8.296330564982173e-07
287	-0.0015	0.001695	-0.0045	8.684491891538203e-07	0	8.684491891538203e-07
288	-0.0015	0.001695	-0.0075	9.709297139408505e-07	0	9.709297139408505e-07
289	-0.0015	0.001695	-0.0105	1.20496841119021e-06	0	1.20496841119021e-06
290	-0.0015	0.001695	-0.0135	2.564788295289488e-06	0	2.564788295289488e-06
291	0.0015	0.001695	0.0135	2.564788295289557e-06	0	2.564788295289557e-06
292	0.0015	0.001695	0.0105	1.204968411191268e-06	0	1.204968411191268e-06
293	0.0015	0.001695	0.0075	9.709297139398756e-07	0	9.709297139398756e-07
294	0.0015	0.001695	0.0045	8.684491891547666e-07	0	8.684491891547666e-07
295	0.0015	0.001695	0.0015	8.296330564993686e-07	0	8.296330564993686e-07
296	0.0015	0.001695	-0.0015	8.29633056498604e-07	0	8.29633056498604e-07
297	0.0015	0.001695	-0.0045	8.684491891535732e-07	0	8.684491891535732e-07
298	0.0015	0.001695	-0.0075	9.709297139420914e-07	0	9.709297139420914e-07
299	0.0015	0.001695	-0.0105	1.204968411190979e-06	0	1.204968411190979e-06
300	0.0015	0.001695	-0.0135	2.564788295282452e-06	0	2.564788295282452e-06
301	0.0045	0.001695	0.0135	2.596683262235989e-06	0	2.596683262235989e-06
302	0.0045	0.001695	0.0105	1.238368141758255e-06	0	1.238368141758255e-06
303	0.0045	0.001695	0.0075	1.007153833167602e-06	0	1.007153833167602e-06
304	0.0045	0.001695	0.0045	9.064424923051132e-07	0	9.064424923051132e-07
305	0.0045	0.001695	0.0015	8.684491891557797e-07	0	8.684491891557797e-07
306	0.0045	0.001695	-0.0015	8.68449189152387e-07	0	8.68449189152387e-07
307	0.0045	0.001695	-0.0045	9.064424923054823e-07	0	9.064424923054823e-07
308	0.0045	0.001695	-0.0075	1.007153833166904e-06	0	1.007153833166904e-06
309	0.0045	0.001695	-0.0105	1.238368141757105e-06	0	1.238368141757105e-06
310	0.0045	0.001695	-0.0135	2.596683262224491e-06	0	2.596683262224491e-06
311	0.0075	0.001695	0.0135	2.681215317638104e-06	0	2.681215317638104e-06
312	0.0075	0.001695	0.0105	1.327947574347621e-06	0	1.327947574347621e-06
313	0.0075	0.001695	0.0075	1.103846476041172e-06	0	1.103846476041172e-06
314	0.0075	0.001695	0.0045	1.007153833166901e-06	0	1.007153833166901e-06
315	0.0075	0.001695	0.0015	9.709297139399863e-07	0	9.709297139399863e-07
316	0.0075	0.001695	-0.0015	9.709297139412156e-07	0	9.709297139412156e-07
317	0.0075	0.001695	-0.0045	1.007153833166354e-06	0	1.007153833166354e-06
318	0.0075	0.001695	-0.0075	1.103846476041224e-06	0	1.103846476041224e-06
319	0.0075	0.001695	-0.0105	1.327947574349122e-06	0	1.327947574349122e-06
320	0.0075	0.001695	-0.0135	2.681215317629107e-06	0	2.681215317629107e-06
321	0.0105	0.001695	0.0135	2.876137079973204e-06	0	2.876137079973204e-06
322	0.0105	0.001695	0.0105	1.536450533674606e-06	0	1.536450533674606e-06
323	0.0105	0.001695	0.0075	1.327947574347123e-06	0	1.327947574347123e-06
324	0.0105	0.001695	0.0045	1.238368141759664e-06	0	1.238368141759664e-06
325	0.0105	0.001695	0.0015	1.204968411190532e-06	0	1.204968411190532e-06
326	0.0105	0.001695	-0.0015	1.204968411189826e-06	0	1.204968411189826e-06
327	0.0105	0.001695	-0.0045	1.238368141758294e-06	0	1.238368141758294e-06
328	0.0105	0.001695	-0.0075	1.327947574347042e-06	0	1.327947574347042e-06
329	0.0105	0.001695	-0.0105	1.53645053367448e-06	0	1.53645053367448e-06
330	0.0105	0.001695	-0.0135	2.876137079984629e-06	0	2.876137079984629e-06
331	0.0135	0.001695	0.0135	4.168678328293525e-06	0	4.168678328293525e-06
