#EleNb	X	Y	Z	Solution	Assigned	Total
1254	0.0135	0.001325	0.0045	4.087013307690239e-06	0	4.087013307690239e-06
1255	0.0135	0.001325	0.0015	4.087001860301017e-06	0	4.087001860301017e-06
1256	0.0135	0.001325	-0.0015	4.087001860315674e-06	0	4.087001860315674e-06
1257	0.0135	0.001325	-0.0045	4.087013307733392e-06	0	4.087013307733392e-06
1258	0.0135	0.001325	-0.0075	4.087115059751621e-06	0	4.087115059751621e-06
1259	0.0135	0.001325	-0.0105	4.087197304179125e-06	0	4.087197304179125e-06
1260	0.0135	0.001325	-0.0135	4.230774881204154e-06	0	4.230774881204154e-06
1261	-0.0135	-0.001325	-0.0135	-4.230774881278859e-06	0	-4.230774881278859e-06
1262	-0.0135	-0.001325	-0.0105	-4.087197304337294e-06	0	-4.087197304337294e-06
1263	-0.0135	-0.001325	-0.0075	-4.087115059732185e-06	0	-4.087115059732185e-06
1264	-0.0135	-0.001325	-0.0045	-4.087013307673257e-06	0	-4.087013307673257e-06
1265	-0.0135	-0.001325	-0.0015	-4.087001860316382e-06	0	-4.087001860316382e-06
1266	-0.0135	-0.001325	0.0015	-4.087001860310271e-06	0	-4.087001860310271e-06
1267	-0.0135	-0.001325	0.0045	-4.087013307712751e-06	0	-4.087013307712751e-06
1268	-0.0135	-0.001325	0.0075	-4.087115059760176e-06	0	-4.087115059760176e-06
1269	-0.0135	-0.001325	0.0105	-4.087197304221348e-06	0	-4.087197304221348e-06
1270	-0.0135	-0.001325	0.0135	-4.23077488128226e-06	0	-4.23077488128226e-06
1271	-0.0105	-0.001325	-0.0135	-4.087197304249819e-06	0	-4.087197304249819e-06
1272	-0.0105	-0.001325	-0.0105	-3.980896472900514e-06	0	-3.980896472900514e-06
1273	-0.0105	-0.001325	-0.0075	-3.978419717830859e-06	0	-3.978419717830859e-06
1274	-0.0105	-0.001325	-0.0045	-3.97840516475256e-06	0	-3.97840516475256e-06
1275	-0.0105	-0.001325	-0.0015	-3.978384395362031e-06	0	-3.978384395362031e-06
1276	-0.0105	-0.001325	0.0015	-3.978384395327837e-06	0	-3.978384395327837e-06
1277	-0.0105	-0.001325	0.0045	-3.978405164744732e-06	0	-3.978405164744732e-06
1278	-0.0105	-0.001325	0.0075	-3.978419717815111e-06	0	-3.978419717815111e-06
1279	-0.0105	-0.001325	0.0105	-3.980896472842643e-06	0	-3.980896472842643e-06
1280	-0.0105	-0.001325	0.0135	-4.087197304346847e-06	0	-4.087197304346847e-06
1281	-0.0075	-0.001325	-0.0135	-4.087115059746426e-06	0	-4.087115059746426e-06
1282	-0.0075	-0.001325	-0.0105	-3.978419717846473e-06	0	-3.978419717846473e-06
1283	-0.0075	-0.001325	-0.0075	-3.975471726557246e-06	0	-3.975471726557246e-06
1284	-0.0075	-0.001325	-0.0045	-3.9754679805529e-06	0	-3.9754679805529e-06
1285	-0.0075	-0.001325	-0.0015	-3.975439160846947e-06	0	-3.975439160846947e-06
1286	-0.0075	-0.001325	0.0015	-3.975439160842441e-06	0	-3.975439160842441e-06
1287	-0.0075	-0.001325	0.0045	-3.975467980555692e-06	0	-3.975467980555692e-06
1288	-0.0075	-0.001325	0.0075	-3.975471726594203e-06	0	-3.975471726594203e-06
1289	-0.0075	-0.001325	0.0105	-3.978419717832163e-06	0	-3.978419717832163e-06
1290	-0.0075	-0.001325	0.0135	-4.087115059745872e-06	0	-4.087115059745872e-06
1291	-0.0045	-0.001325	-0.0135	-4.087013307695692e-06	0	-4.087013307695692e-06
1292	-0.0045	-0.001325	-0.0105	-3.97840516477356e-06	0	-3.97840516477356e-06
1293	-0.0045	-0.001325	-0.0075	-3.97546798057302e-06	0	-3.97546798057302e-06
1294	-0.0045	-0.001325	-0.0045	-3.975460233018478e-06	0	-3.975460233018478e-06
1295	-0.0045	-0.001325	-0.0015	-3.975428770222721e-06	0	-3.975428770222721e-06
1296	-0.0045	-0.001325	0.0015	-3.975428770216293e-06	0	-3.975428770216293e-06
1297	-0.0045	-0.001325	0.0045	-3.975460232992363e-06	0	-3.975460232992363e-06
1298	-0.0045	-0.001325	0.0075	-3.975467980542633e-06	0	-3.975467980542633e-06
1299	-0.0045	-0.001325	0.0105	-3.978405164782626e-06	0	-3.978405164782626e-06
1300	-0.0045	-0.001325	0.0135	-4.087013307699643e-06	0	-4.087013307699643e-06
1301	-0.0015	-0.001325	-0.0135	-4.08700186029623e-06	0	-4.08700186029623e-06
1302	-0.0015	-0.001325	-0.0105	-3.978384395334681e-06	0	-3.978384395334681e-06
1303	-0.0015	-0.001325	-0.0075	-3.975439160825939e-06	0	-3.975439160825939e-06
1304	-0.0015	-0.001325	-0.0045	-3.975428770182449e-06	0	-3.975428770182449e-06
1305	-0.0015	-0.001325	-0.0015	-3.97539645995626e-06	0	-3.97539645995626e-06
1306	-0.0015	-0.001325	0.0015	-3.975396459940713e-06	0	-3.975396459940713e-06
