#Row	GivenPot	Error
224	0	3.47609e-09
225	0	6.23459e-10
226	0	9.20977e-09
227	0	1.66306e-08
228	0	2.04043e-08
229	0	1.43046e-08
230	0	1.56003e-08
231	0	2.20607e-08
232	0	3.77622e-08
233	0	2.1595e-08
234	0	1.02909e-08
235	0	3.8081e-08
236	0	3.219e-08
237	0	3.71265e-08
238	0	2.29992e-08
239	0	6.07315e-09
240	0	2.96223e-08
241	0	4.69154e-08
242	0	4.77594e-08
243	0	1.57015e-08
244	0	1.34323e-08
245	0	4.96402e-09
246	0	2.34813e-08
247	0	6.30861e-08
248	0	5.77613e-08
249	0	3.79179e-08
250	0	1.7347e-08
251	0	1.16415e-08
252	0	3.01516e-08
253	0	3.08792e-08
254	0	1.09185e-08
255	0	9.18317e-09
256	0	8.78026e-09
257	0	2.90331e-08
258	0	1.56427e-08
259	0	3.43613e-09
260	0	1.10852e-08
261	0	2.32831e-10
262	0	4.37576e-08
263	0	1.00081e-08
264	0	9.1768e-09
265	0	9.9335e-09
266	0	2.00021e-09
267	0	9.82266e-09
268	0	2.05001e-08
269	0	9.94265e-09
270	0	1.81845e-08
271	0	2.56114e-09
272	0	1.86119e-08
273	0	1.40171e-08
274	0	2.25027e-08
275	0	9.3728e-09
276	0	3.62456e-09
277	0	1.58342e-08
278	0	5.98362e-09
279	0	2.88389e-09
280	0	6.50726e-09
281	0	1.14653e-10
282	0	2.87912e-11
283	0	5.7085e-11
284	0	1.10361e-10
285	0	1.4154e-11
286	0	3.25855e-11
287	0	8.81073e-13
288	0	1.06112e-10
289	0	5.40581e-11
290	0	3.09655e-11
291	0	2.73701e-11
292	0	9.80833e-11
293	0	1.63993e-11
294	0	1.14227e-10
295	0	1.0175e-10
296	0	4.73932e-11
297	0	5.88329e-11
298	0	1.13545e-11
299	0	4.61426e-11
300	0	1.63993e-11
301	0	7.03437e-12
302	0	9.90497e-12
303	0	2.51106e-11
304	0	6.20872e-11
305	0	1.27244e-10
306	0	7.1239e-11
307	0	1.19385e-10
308	0	1.45093e-11
309	0	5.26938e-11
310	0	7.95524e-11
311	0	6.60805e-12
312	0	4.0572e-11
313	0	1.23208e-11
314	0	2.97717e-11
315	0	1.23819e-10
316	0	1.36808e-10
317	0	1.66551e-11
318	0	3.30829e-11
319	0	7.07701e-11
320	0	1.14682e-11
321	0	6.32525e-11
322	0	7.97087e-11
323	0	1.68114e-11
324	0	7.00169e-11
325	0	1.33724e-11
326	0	8.02487e-11
327	0	6.36362e-11
328	0	1.23393e-10
329	0	5.77103e-11
330	0	9.55538e-11
331	0	6.76295e-11
332	0	3.10507e-11
333	0	1.27429e-10
334	0	5.09743e-11
335	0	5.41007e-11
336	0	1.50166e-10
337	0	8.1755e-11
338	0	1.27358e-10
339	0	1.43203e-10
340	0	1.68242e-10
341	0	3.04823e-11
342	0	1.94831e-11
343	0	1.13815e-10
344	0	5.47828e-11
345	0	1.47352e-10
346	0	6.22009e-11
347	0	9.84102e-11
348	0	1.32829e-10
349	0	1.29987e-10
350	0	1.19684e-10
351	0	1.43601e-10
352	0	1.46954e-10
353	0	7.47633e-11
354	0	1.3496e-10
355	0	1.49853e-10
356	0	1.19783e-10
357	0	5.54365e-11
358	0	8.26645e-11
359	0	2.66596e-11
360	0	3.19034e-11
361	0	1.07278e-10
362	0	1.5423e-10
363	0	2.05731e-10
364	0	1.30299e-10
365	0	1.12593e-10
366	0	1.03881e-11
367	0	3.23581e-11
368	0	1.18945e-11
369	0	3.65645e-11
370	0	2.98002e-11
371	0	9.7728e-11
372	0	1.70488e-10
373	0	1.8521e-10
374	0	7.90834e-11
375	0	7.57012e-11
376	0	6.27693e-11
377	0	1.88294e-11
378	0	4.97238e-11
379	0	3.23013e-11
380	0	2.04778e-11
381	0	9.97602e-12
382	0	7.92397e-11
383	0	3.92504e-11
384	0	6.00551e-11
385	0	1.22427e-10
386	0	6.61942e-11
387	0	6.48015e-11
388	0	4.88427e-11
389	0	1.90141e-11
390	0	1.17296e-10
391	0	2.50253e-11
392	0	1.62714e-11
393	0	1.95257e-11
394	0	2.9786e-11
395	0	1.28466e-11
396	0	4.99938e-11
397	0	8.59472e-11
398	0	1.93268e-12
399	0	4.10694e-11
400	0	7.56302e-11
401	0	4.43805e-11
402	0	1.10845e-12
403	0	4.18652e-11
404	0	3.25286e-11
405	0	7.93676e-11
406	0	6.31815e-11
407	0	2.50964e-11
408	0	2.35474e-11
409	0	5.77387e-11
410	0	3.35518e-11
411	0	3.70477e-11
412	0	8.83631e-11
413	0	1.15108e-12
414	0	5.65592e-11
415	0	1.47281e-10
416	0	1.17367e-10
417	0	2.34621e-11
418	0	7.40386e-12
419	0	1.09424e-12
420	0	3.00844e-11
421	0	1.22085e-10
422	0	7.5687e-11
423	0	1.47594e-10
424	0	5.95151e-11
425	0	2.75833e-11
426	0	4.76774e-11
427	0	4.49774e-11
428	0	1.4353e-12
429	0	6.5441e-11
430	0	4.23341e-11
431	0	1.48091e-10
432	0	1.80776e-10
433	0	8.97984e-11
434	0	6.05525e-11
435	0	1.3064e-10
436	0	7.24327e-11
437	0	1.28452e-10
438	0	8.76952e-11
439	0	4.62848e-11
440	0	5.93587e-11
