#EleNb	X	Y	Z	Solution	Assigned	Total
192	0.015	-0.001335	0.0105	-0.0006834807586548727	0	-0.0006834807586548727
193	0.015	-0.001335	0.0075	-0.0006832610728912956	0	-0.0006832610728912956
194	0.015	-0.001335	0.0045	-0.0006832139457055738	0	-0.0006832139457055738
195	0.015	-0.001335	0.0015	-0.0006832071811879647	0	-0.0006832071811879647
196	0.015	-0.001335	-0.0015	-0.0006832071811498648	0	-0.0006832071811498648
197	0.015	-0.001335	-0.0045	-0.0006832139456523459	0	-0.0006832139456523459
198	0.015	-0.001335	-0.0075	-0.0006832610728334431	0	-0.0006832610728334431
199	0.015	-0.001335	-0.0105	-0.0006834807587104173	0	-0.0006834807587104173
200	0.015	-0.001335	-0.0135	-0.0007040539567076457	0	-0.0007040539567076457
201	0.015	0.000275	0.0135	5.020874063119435e-05	0	5.020874063119435e-05
202	0.015	0.000275	0.0105	5.06035668049416e-05	0	5.06035668049416e-05
203	0.015	0.000275	0.0075	5.060233555335898e-05	0	5.060233555335898e-05
204	0.015	0.000275	0.0045	5.060233362955789e-05	0	5.060233362955789e-05
205	0.015	0.000275	0.0015	5.060233573795831e-05	0	5.060233573795831e-05
206	0.015	0.000275	-0.0015	5.06023357379413e-05	0	5.06023357379413e-05
207	0.015	0.000275	-0.0045	5.0602333629542e-05	0	5.0602333629542e-05
208	0.015	0.000275	-0.0075	5.060233555340336e-05	0	5.060233555340336e-05
209	0.015	0.000275	-0.0105	5.060356680498807e-05	0	5.060356680498807e-05
210	0.015	0.000275	-0.0135	5.020874063112059e-05	0	5.020874063112059e-05
211	0.015	0.000575	0.0135	3.262156572218404e-05	0	3.262156572218404e-05
212	0.015	0.000575	0.0105	3.264003702406951e-05	0	3.264003702406951e-05
213	0.015	0.000575	0.0075	3.263447065007956e-05	0	3.263447065007956e-05
214	0.015	0.000575	0.0045	3.263409220936968e-05	0	3.263409220936968e-05
215	0.015	0.000575	0.0015	3.263409916784699e-05	0	3.263409916784699e-05
216	0.015	0.000575	-0.0015	3.263409916784618e-05	0	3.263409916784618e-05
217	0.015	0.000575	-0.0045	3.263409220937798e-05	0	3.263409220937798e-05
218	0.015	0.000575	-0.0075	3.26344706500852e-05	0	3.26344706500852e-05
219	0.015	0.000575	-0.0105	3.264003702406577e-05	0	3.264003702406577e-05
220	0.015	0.000575	-0.0135	3.262156572214978e-05	0	3.262156572214978e-05
221	0.015	0.000875	0.0135	3.644419659239665e-05	0	3.644419659239665e-05
222	0.015	0.000875	0.0105	3.62316939276658e-05	0	3.62316939276658e-05
223	0.015	0.000875	0.0075	3.622314887592829e-05	0	3.622314887592829e-05
224	0.015	0.000875	0.0045	3.622260576738698e-05	0	3.622260576738698e-05
225	0.015	0.000875	0.0015	3.622266625344959e-05	0	3.622266625344959e-05
226	0.015	0.000875	-0.0015	3.622266625346207e-05	0	3.622266625346207e-05
227	0.015	0.000875	-0.0045	3.622260576742183e-05	0	3.622260576742183e-05
228	0.015	0.000875	-0.0075	3.622314887596057e-05	0	3.622314887596057e-05
229	0.015	0.000875	-0.0105	3.62316939276233e-05	0	3.62316939276233e-05
230	0.015	0.000875	-0.0135	3.644419659234865e-05	0	3.644419659234865e-05
231	0.015	0.001175	0.0135	6.0602629372101e-05	0	6.0602629372101e-05
232	0.015	0.001175	0.0105	6.008438387564619e-05	0	6.008438387564619e-05
233	0.015	0.001175	0.0075	6.007487497645938e-05	0	6.007487497645938e-05
234	0.015	0.001175	0.0045	6.007441115951089e-05	0	6.007441115951089e-05
235	0.015	0.001175	0.0015	6.007462610628348e-05	0	6.007462610628348e-05
236	0.015	0.001175	-0.0015	6.007462610629635e-05	0	6.007462610629635e-05
237	0.015	0.001175	-0.0045	6.007441115952927e-05	0	6.007441115952927e-05
238	0.015	0.001175	-0.0075	6.00748749764705e-05	0	6.00748749764705e-05
239	0.015	0.001175	-0.0105	6.008438387553958e-05	0	6.008438387553958e-05
240	0.015	0.001175	-0.0135	6.060262937204535e-05	0	6.060262937204535e-05
241	0.015	-0.001175	0.0135	-6.060262937210654e-05	0	-6.060262937210654e-05
242	0.015	-0.001175	0.0105	-6.008438387566018e-05	0	-6.008438387566018e-05
243	0.015	-0.001175	0.0075	-6.007487497647491e-05	0	-6.007487497647491e-05
244	0.015	-0.001175	0.0045	-6.007441115952215e-05	0	-6.007441115952215e-05
245	0.015	-0.001175	0.0015	-6.007462610625944e-05	0	-6.007462610625944e-05
246	0.015	-0.001175	-0.0015	-6.007462610631292e-05	0	-6.007462610631292e-05
247	0.015	-0.001175	-0.0045	-6.007441115956507e-05	0	-6.007441115956507e-05
248	0.015	-0.001175	-0.0075	-6.007487497651161e-05	0	-6.007487497651161e-05
249	0.015	-0.001175	-0.0105	-6.008438387556732e-05	0	-6.008438387556732e-05
250	0.015	-0.001175	-0.0135	-6.06026293720461e-05	0	-6.06026293720461e-05
251	0.015	-0.000875	0.0135	-3.64441965923983e-05	0	-3.64441965923983e-05
252	0.015	-0.000875	0.0105	-3.623169392765634e-05	0	-3.623169392765634e-05
253	0.015	-0.000875	0.0075	-3.622314887594054e-05	0	-3.622314887594054e-05
254	0.015	-0.000875	0.0045	-3.622260576739139e-05	0	-3.622260576739139e-05
255	0.015	-0.000875	0.0015	-3.622266625344481e-05	0	-3.622266625344481e-05
256	0.015	-0.000875	-0.0015	-3.622266625346185e-05	0	-3.622266625346185e-05
257	0.015	-0.000875	-0.0045	-3.622260576741941e-05	0	-3.622260576741941e-05
258	0.015	-0.000875	-0.0075	-3.622314887595428e-05	0	-3.622314887595428e-05
259	0.015	-0.000875	-0.0105	-3.623169392763189e-05	0	-3.623169392763189e-05
260	0.015	-0.000875	-0.0135	-3.644419659235212e-05	0	-3.644419659235212e-05
261	0.015	-0.000575	0.0135	-3.262156572218324e-05	0	-3.262156572218324e-05
262	0.015	-0.000575	0.0105	-3.264003702407837e-05	0	-3.264003702407837e-05
263	0.015	-0.000575	0.0075	-3.263447065009163e-05	0	-3.263447065009163e-05
264	0.015	-0.000575	0.0045	-3.263409220937026e-05	0	-3.263409220937026e-05
265	0.015	-0.000575	0.0015	-3.263409916784241e-05	0	-3.263409916784241e-05
266	0.015	-0.000575	-0.0015	-3.263409916785011e-05	0	-3.263409916785011e-05
267	0.015	-0.000575	-0.0045	-3.263409220938479e-05	0	-3.263409220938479e-05
268	0.015	-0.000575	-0.0075	-3.263447065009268e-05	0	-3.263447065009268e-05
269	0.015	-0.000575	-0.0105	-3.264003702406165e-05	0	-3.264003702406165e-05
270	0.015	-0.000575	-0.0135	-3.262156572215316e-05	0	-3.262156572215316e-05
271	0.015	-0.000275	0.0135	-5.020874063113785e-05	0	-5.020874063113785e-05
272	0.015	-0.000275	0.0105	-5.060356680492621e-05	0	-5.060356680492621e-05
273	0.015	-0.000275	0.0075	-5.060233555337755e-05	0	-5.060233555337755e-05
274	0.015	-0.000275	0.0045	-5.060233362953878e-05	0	-5.060233362953878e-05
275	0.015	-0.000275	0.0015	-5.060233573789804e-05	0	-5.060233573789804e-05
276	0.015	-0.000275	-0.0015	-5.0602335737897e-05	0	-5.0602335737897e-05
277	0.015	-0.000275	-0.0045	-5.060233362950713e-05	0	-5.060233362950713e-05
278	0.015	-0.000275	-0.0075	-5.06023355533756e-05	0	-5.06023355533756e-05
279	0.015	-0.000275	-0.0105	-5.060356680494607e-05	0	-5.060356680494607e-05
280	0.015	-0.000275	-0.0135	-5.020874063117991e-05	0	-5.020874063117991e-05
281	-0.0135	0.001695	0.0135	-0.0001391403809173014	0	-0.0001391403809173014
282	-0.0135	0.001695	0.0105	-0.0001391673275331744	0	-0.0001391673275331744
283	-0.0135	0.001695	0.0075	-0.0001391660532976401	0	-0.0001391660532976401
284	-0.0135	0.001695	0.0045	-0.0001391662073186669	0	-0.0001391662073186669
285	-0.0135	0.001695	0.0015	-0.0001391662160333782	0	-0.0001391662160333782
286	-0.0135	0.001695	-0.0015	-0.0001391662160333127	0	-0.0001391662160333127
287	-0.0135	0.001695	-0.0045	-0.0001391662073186497	0	-0.0001391662073186497
