#BCondn Vector
#elefld	Assigned	BC	KnCh	ChUp	RHValue
1	-0.15	0.004195	-0.135	0	0	0	0	0
2	-0.15	0.004195	-0.105	0	0	0	0	0
3	-0.15	0.004195	-0.075	0	0	0	0	0
4	-0.15	0.004195	-0.045	0	0	0	0	0
5	-0.15	0.004195	-0.015	0	0	0	0	0
6	-0.15	0.004195	0.015	0	0	0	0	0
7	-0.15	0.004195	0.045	0	0	0	0	0
8	-0.15	0.004195	0.075	0	0	0	0	0
9	-0.15	0.004195	0.105	0	0	0	0	0
10	-0.15	0.004195	0.135	0	0	0	0	0
11	-0.15	-0.004195	-0.135	0	0	0	0	0
12	-0.15	-0.004195	-0.105	0	0	0	0	0
13	-0.15	-0.004195	-0.075	0	0	0	0	0
14	-0.15	-0.004195	-0.045	0	0	0	0	0
15	-0.15	-0.004195	-0.015	0	0	0	0	0
16	-0.15	-0.004195	0.015	0	0	0	0	0
17	-0.15	-0.004195	0.045	0	0	0	0	0
18	-0.15	-0.004195	0.075	0	0	0	0	0
19	-0.15	-0.004195	0.105	0	0	0	0	0
20	-0.15	-0.004195	0.135	0	0	0	0	0
21	-0.15	0.00152	-0.135	0	0	0	0	0
22	-0.15	0.00152	-0.105	0	0	0	0	0
23	-0.15	0.00152	-0.075	0	0	0	0	0
24	-0.15	0.00152	-0.045	0	0	0	0	0
25	-0.15	0.00152	-0.015	0	0	0	0	0
26	-0.15	0.00152	0.015	0	0	0	0	0
27	-0.15	0.00152	0.045	0	0	0	0	0
28	-0.15	0.00152	0.075	0	0	0	0	0
29	-0.15	0.00152	0.105	0	0	0	0	0
30	-0.15	0.00152	0.135	0	0	0	0	0
31	-0.15	-0.00152	-0.135	0	0	0	0	0
32	-0.15	-0.00152	-0.105	0	0	0	0	0
33	-0.15	-0.00152	-0.075	0	0	0	0	0
34	-0.15	-0.00152	-0.045	0	0	0	0	0
35	-0.15	-0.00152	-0.015	0	0	0	0	0
36	-0.15	-0.00152	0.015	0	0	0	0	0
37	-0.15	-0.00152	0.045	0	0	0	0	0
38	-0.15	-0.00152	0.075	0	0	0	0	0
39	-0.15	-0.00152	0.105	0	0	0	0	0
40	-0.15	-0.00152	0.135	0	0	0	0	0
41	-0.15	0.001335	-0.135	0	3000	0	0	3000
42	-0.15	0.001335	-0.105	0	3000	0	0	3000
43	-0.15	0.001335	-0.075	0	3000	0	0	3000
44	-0.15	0.001335	-0.045	0	3000	0	0	3000
45	-0.15	0.001335	-0.015	0	3000	0	0	3000
46	-0.15	0.001335	0.015	0	3000	0	0	3000
47	-0.15	0.001335	0.045	0	3000	0	0	3000
48	-0.15	0.001335	0.075	0	3000	0	0	3000
49	-0.15	0.001335	0.105	0	3000	0	0	3000
50	-0.15	0.001335	0.135	0	3000	0	0	3000
51	-0.15	-0.001335	-0.135	0	-3000	0	0	-3000
52	-0.15	-0.001335	-0.105	0	-3000	0	0	-3000
53	-0.15	-0.001335	-0.075	0	-3000	0	0	-3000
54	-0.15	-0.001335	-0.045	0	-3000	0	0	-3000
55	-0.15	-0.001335	-0.015	0	-3000	0	0	-3000
56	-0.15	-0.001335	0.015	0	-3000	0	0	-3000
57	-0.15	-0.001335	0.045	0	-3000	0	0	-3000
58	-0.15	-0.001335	0.075	0	-3000	0	0	-3000
59	-0.15	-0.001335	0.105	0	-3000	0	0	-3000
60	-0.15	-0.001335	0.135	0	-3000	0	0	-3000
61	-0.15	0.000725	-0.135	0	0	0	0	0
62	-0.15	0.000725	-0.105	0	0	0	0	0
63	-0.15	0.000725	-0.075	0	0	0	0	0
64	-0.15	0.000725	-0.045	0	0	0	0	0
65	-0.15	0.000725	-0.015	0	0	0	0	0
66	-0.15	0.000725	0.015	0	0	0	0	0
67	-0.15	0.000725	0.045	0	0	0	0	0
68	-0.15	0.000725	0.075	0	0	0	0	0
69	-0.15	0.000725	0.105	0	0	0	0	0
70	-0.15	0.000725	0.135	0	0	0	0	0
71	-0.15	-0.000725	-0.135	0	0	0	0	0
72	-0.15	-0.000725	-0.105	0	0	0	0	0
73	-0.15	-0.000725	-0.075	0	0	0	0	0
74	-0.15	-0.000725	-0.045	0	0	0	0	0
75	-0.15	-0.000725	-0.015	0	0	0	0	0
76	-0.15	-0.000725	0.015	0	0	0	0	0
77	-0.15	-0.000725	0.045	0	0	0	0	0
78	-0.15	-0.000725	0.075	0	0	0	0	0
79	-0.15	-0.000725	0.105	0	0	0	0	0
80	-0.15	-0.000725	0.135	0	0	0	0	0
81	0.15	0.004195	0.135	0	0	0	0	0
82	0.15	0.004195	0.105	0	0	0	0	0
83	0.15	0.004195	0.075	0	0	0	0	0
84	0.15	0.004195	0.045	0	0	0	0	0
85	0.15	0.004195	0.015	0	0	0	0	0
86	0.15	0.004195	-0.015	0	0	0	0	0
