#EleNb	X	Y	Z	Solution	Assigned	Total
297	-0.045	0.006695	0.045	-6.307517629556082e-11	0	-6.307517629556082e-11
298	-0.045	0.006695	0.075	-8.269198861694189e-11	0	-8.269198861694189e-11
299	-0.045	0.006695	0.105	-1.180709674664406e-10	0	-1.180709674664406e-10
300	-0.045	0.006695	0.135	-8.364789325359509e-10	0	-8.364789325359509e-10
301	-0.015	0.006695	-0.135	-8.34679878849773e-10	0	-8.34679878849773e-10
302	-0.015	0.006695	-0.105	-1.142196881883479e-10	0	-1.142196881883479e-10
303	-0.015	0.006695	-0.075	-7.726582047351206e-11	0	-7.726582047351206e-11
304	-0.015	0.006695	-0.045	-5.672089275938103e-11	0	-5.672089275938103e-11
305	-0.015	0.006695	-0.015	-4.995845470762246e-11	0	-4.995845470762246e-11
306	-0.015	0.006695	0.015	-4.995845565372118e-11	0	-4.995845565372118e-11
307	-0.015	0.006695	0.045	-5.672089348286232e-11	0	-5.672089348286232e-11
308	-0.015	0.006695	0.075	-7.726582119892049e-11	0	-7.726582119892049e-11
309	-0.015	0.006695	0.105	-1.142196891664387e-10	0	-1.142196891664387e-10
310	-0.015	0.006695	0.135	-8.346798706047671e-10	0	-8.346798706047671e-10
311	0.015	0.006695	-0.135	-8.346798674354522e-10	0	-8.346798674354522e-10
312	0.015	0.006695	-0.105	-1.142196872225585e-10	0	-1.142196872225585e-10
313	0.015	0.006695	-0.075	-7.726582064390218e-11	0	-7.726582064390218e-11
314	0.015	0.006695	-0.045	-5.672089414959057e-11	0	-5.672089414959057e-11
315	0.015	0.006695	-0.015	-4.995845380499284e-11	0	-4.995845380499284e-11
316	0.015	0.006695	0.015	-4.99584565803382e-11	0	-4.99584565803382e-11
317	0.015	0.006695	0.045	-5.672089338194933e-11	0	-5.672089338194933e-11
318	0.015	0.006695	0.075	-7.726582119764619e-11	0	-7.726582119764619e-11
319	0.015	0.006695	0.105	-1.142196880280296e-10	0	-1.142196880280296e-10
320	0.015	0.006695	0.135	-8.346798731978749e-10	0	-8.346798731978749e-10
321	0.045	0.006695	-0.135	-8.364789363183214e-10	0	-8.364789363183214e-10
322	0.045	0.006695	-0.105	-1.18070967240836e-10	0	-1.18070967240836e-10
323	0.045	0.006695	-0.075	-8.269198905380796e-11	0	-8.269198905380796e-11
324	0.045	0.006695	-0.045	-6.307517696415007e-11	0	-6.307517696415007e-11
325	0.045	0.006695	-0.015	-5.672089336403258e-11	0	-5.672089336403258e-11
326	0.045	0.006695	0.015	-5.672089369806235e-11	0	-5.672089369806235e-11
327	0.045	0.006695	0.045	-6.307517777262007e-11	0	-6.307517777262007e-11
328	0.045	0.006695	0.075	-8.269198852786116e-11	0	-8.269198852786116e-11
329	0.045	0.006695	0.105	-1.180709680678375e-10	0	-1.180709680678375e-10
330	0.045	0.006695	0.135	-8.364789458087313e-10	0	-8.364789458087313e-10
331	0.075	0.006695	-0.135	-8.414935912449939e-10	0	-8.414935912449939e-10
332	0.075	0.006695	-0.105	-1.307072176154969e-10	0	-1.307072176154969e-10
333	0.075	0.006695	-0.075	-9.997338239480337e-11	0	-9.997338239480337e-11
334	0.075	0.006695	-0.045	-8.269199022441875e-11	0	-8.269199022441875e-11
335	0.075	0.006695	-0.015	-7.726582369855132e-11	0	-7.726582369855132e-11
336	0.075	0.006695	0.015	-7.726582191034478e-11	0	-7.726582191034478e-11
337	0.075	0.006695	0.045	-8.269198839259167e-11	0	-8.269198839259167e-11
338	0.075	0.006695	0.075	-9.997338171811269e-11	0	-9.997338171811269e-11
339	0.075	0.006695	0.105	-1.307072142865759e-10	0	-1.307072142865759e-10
340	0.075	0.006695	0.135	-8.414935959834833e-10	0	-8.414935959834833e-10
341	0.105	0.006695	-0.135	-8.411212670608691e-10	0	-8.411212670608691e-10
342	0.105	0.006695	-0.105	-1.506358287218058e-10	0	-1.506358287218058e-10
343	0.105	0.006695	-0.075	-1.307072102580023e-10	0	-1.307072102580023e-10
344	0.105	0.006695	-0.045	-1.18070967818981e-10	0	-1.18070967818981e-10
345	0.105	0.006695	-0.015	-1.142196879355936e-10	0	-1.142196879355936e-10
346	0.105	0.006695	0.015	-1.142196920547271e-10	0	-1.142196920547271e-10
347	0.105	0.006695	0.045	-1.180709664679284e-10	0	-1.180709664679284e-10
348	0.105	0.006695	0.075	-1.307072123397052e-10	0	-1.307072123397052e-10
349	0.105	0.006695	0.105	-1.506358243359776e-10	0	-1.506358243359776e-10
350	0.105	0.006695	0.135	-8.41121273669069e-10	0	-8.41121273669069e-10
351	0.135	0.006695	-0.135	-1.066901119680896e-09	0	-1.066901119680896e-09
352	0.135	0.006695	-0.105	-8.411212768816918e-10	0	-8.411212768816918e-10
353	0.135	0.006695	-0.075	-8.414935958512126e-10	0	-8.414935958512126e-10
354	0.135	0.006695	-0.045	-8.364789475295542e-10	0	-8.364789475295542e-10
355	0.135	0.006695	-0.015	-8.346798721830746e-10	0	-8.346798721830746e-10
356	0.135	0.006695	0.015	-8.346798724490414e-10	0	-8.346798724490414e-10
357	0.135	0.006695	0.045	-8.364789342517173e-10	0	-8.364789342517173e-10
358	0.135	0.006695	0.075	-8.414935949244401e-10	0	-8.414935949244401e-10
359	0.135	0.006695	0.105	-8.411212776994089e-10	0	-8.411212776994089e-10
360	0.135	0.006695	0.135	-1.066901107571818e-09	0	-1.066901107571818e-09
361	0.135	0.004195	-0.15	-1.295467106384097e-06	0	-1.295467106384097e-06
362	0.105	0.004195	-0.15	-1.297475593285472e-06	0	-1.297475593285472e-06
363	0.075	0.004195	-0.15	-1.29749998243495e-06	0	-1.29749998243495e-06
364	0.045	0.004195	-0.15	-1.297502954834829e-06	0	-1.297502954834829e-06
365	0.015	0.004195	-0.15	-1.297503318453666e-06	0	-1.297503318453666e-06
366	-0.015	0.004195	-0.15	-1.297503319392667e-06	0	-1.297503319392667e-06
367	-0.045	0.004195	-0.15	-1.297502957970908e-06	0	-1.297502957970908e-06
368	-0.075	0.004195	-0.15	-1.297499982626551e-06	0	-1.297499982626551e-06
369	-0.105	0.004195	-0.15	-1.297475595798627e-06	0	-1.297475595798627e-06
370	-0.135	0.004195	-0.15	-1.295467105112411e-06	0	-1.295467105112411e-06
371	0.135	-0.004195	-0.15	1.295467106397951e-06	0	1.295467106397951e-06
372	0.105	-0.004195	-0.15	1.297475593292214e-06	0	1.297475593292214e-06
373	0.075	-0.004195	-0.15	1.297499982443302e-06	0	1.297499982443302e-06
374	0.045	-0.004195	-0.15	1.297502954841456e-06	0	1.297502954841456e-06
375	0.015	-0.004195	-0.15	1.297503318457073e-06	0	1.297503318457073e-06
376	-0.015	-0.004195	-0.15	1.297503319398151e-06	0	1.297503319398151e-06
377	-0.045	-0.004195	-0.15	1.297502957978836e-06	0	1.297502957978836e-06
378	-0.075	-0.004195	-0.15	1.297499982636929e-06	0	1.297499982636929e-06
379	-0.105	-0.004195	-0.15	1.29747559581156e-06	0	1.29747559581156e-06
380	-0.135	-0.004195	-0.15	1.295467105118831e-06	0	1.295467105118831e-06
381	0.135	0.00152	-0.15	5.933733249324095e-06	0	5.933733249324095e-06
382	0.105	0.00152	-0.15	5.933836851513151e-06	0	5.933836851513151e-06
383	0.075	0.00152	-0.15	5.933834884767521e-06	0	5.933834884767521e-06
384	0.045	0.00152	-0.15	5.933834959246751e-06	0	5.933834959246751e-06
385	0.015	0.00152	-0.15	5.933835011313926e-06	0	5.933835011313926e-06
386	-0.015	0.00152	-0.15	5.933835011363696e-06	0	5.933835011363696e-06
387	-0.045	0.00152	-0.15	5.933834959142293e-06	0	5.933834959142293e-06
388	-0.075	0.00152	-0.15	5.933834884506464e-06	0	5.933834884506464e-06
389	-0.105	0.00152	-0.15	5.933836851349449e-06	0	5.933836851349449e-06
390	-0.135	0.00152	-0.15	5.93373324879064e-06	0	5.93373324879064e-06
391	0.135	-0.00152	-0.15	-5.933733249321275e-06	0	-5.933733249321275e-06
392	0.105	-0.00152	-0.15	-5.933836851502401e-06	0	-5.933836851502401e-06
393	0.075	-0.00152	-0.15	-5.933834884765992e-06	0	-5.933834884765992e-06
394	0.045	-0.00152	-0.15	-5.933834959248001e-06	0	-5.933834959248001e-06
395	0.015	-0.00152	-0.15	-5.933835011321719e-06	0	-5.933835011321719e-06
396	-0.015	-0.00152	-0.15	-5.933835011368187e-06	0	-5.933835011368187e-06
397	-0.045	-0.00152	-0.15	-5.933834959142834e-06	0	-5.933834959142834e-06
398	-0.075	-0.00152	-0.15	-5.933834884504452e-06	0	-5.933834884504452e-06
399	-0.105	-0.00152	-0.15	-5.933836851325248e-06	0	-5.933836851325248e-06
400	-0.135	-0.00152	-0.15	-5.933733248786895e-06	0	-5.933733248786895e-06
401	0.135	0.001335	-0.15	0.0003827608411571929	0	0.0003827608411571929
402	0.105	0.001335	-0.15	0.0003827564664322327	0	0.0003827564664322327
403	0.075	0.001335	-0.15	0.0003827566267111466	0	0.0003827566267111466
404	0.045	0.001335	-0.15	0.0003827566362740445	0	0.0003827566362740445
405	0.015	0.001335	-0.15	0.0003827566379347822	0	0.0003827566379347822
406	-0.015	0.001335	-0.15	0.0003827566386965239	0	0.0003827566386965239
407	-0.045	0.001335	-0.15	0.0003827566388877459	0	0.0003827566388877459
408	-0.075	0.001335	-0.15	0.0003827566269345788	0	0.0003827566269345788
409	-0.105	0.001335	-0.15	0.0003827564685577396	0	0.0003827564685577396
410	-0.135	0.001335	-0.15	0.0003827608401513703	0	0.0003827608401513703
411	0.135	-0.001335	-0.15	-0.0003827608411582988	0	-0.0003827608411582988
412	0.105	-0.001335	-0.15	-0.0003827564664325803	0	-0.0003827564664325803
413	0.075	-0.001335	-0.15	-0.0003827566267117861	0	-0.0003827566267117861
414	0.045	-0.001335	-0.15	-0.0003827566362745872	0	-0.0003827566362745872
415	0.015	-0.001335	-0.15	-0.000382756637935017	0	-0.000382756637935017
416	-0.015	-0.001335	-0.15	-0.0003827566386968802	0	-0.0003827566386968802
417	-0.045	-0.001335	-0.15	-0.0003827566388887292	0	-0.0003827566388887292
418	-0.075	-0.001335	-0.15	-0.0003827566269353634	0	-0.0003827566269353634
419	-0.105	-0.001335	-0.15	-0.0003827564685585488	0	-0.0003827564685585488
420	-0.135	-0.001335	-0.15	-0.0003827608401517066	0	-0.0003827608401517066
421	0.135	0.000725	-0.15	1.807915812582821e-05	0	1.807915812582821e-05
422	0.105	0.000725	-0.15	1.807918419229488e-05	0	1.807918419229488e-05
423	0.075	0.000725	-0.15	1.80791829544316e-05	0	1.80791829544316e-05
424	0.045	0.000725	-0.15	1.80791830013338e-05	0	1.80791830013338e-05
425	0.015	0.000725	-0.15	1.807918304025111e-05	0	1.807918304025111e-05
426	-0.015	0.000725	-0.15	1.807918304017923e-05	0	1.807918304017923e-05
427	-0.045	0.000725	-0.15	1.807918300141215e-05	0	1.807918300141215e-05
428	-0.075	0.000725	-0.15	1.807918295460302e-05	0	1.807918295460302e-05
429	-0.105	0.000725	-0.15	1.807918419228862e-05	0	1.807918419228862e-05
430	-0.135	0.000725	-0.15	1.80791581261384e-05	0	1.80791581261384e-05
431	0.135	-0.000725	-0.15	-1.807915812584632e-05	0	-1.807915812584632e-05
432	0.105	-0.000725	-0.15	-1.80791841923006e-05	0	-1.80791841923006e-05
433	0.075	-0.000725	-0.15	-1.807918295443135e-05	0	-1.807918295443135e-05
434	0.045	-0.000725	-0.15	-1.807918300133224e-05	0	-1.807918300133224e-05
435	0.015	-0.000725	-0.15	-1.807918304025175e-05	0	-1.807918304025175e-05
436	-0.015	-0.000725	-0.15	-1.807918304017708e-05	0	-1.807918304017708e-05
437	-0.045	-0.000725	-0.15	-1.807918300141625e-05	0	-1.807918300141625e-05
438	-0.075	-0.000725	-0.15	-1.807918295460288e-05	0	-1.807918295460288e-05
439	-0.105	-0.000725	-0.15	-1.807918419230485e-05	0	-1.807918419230485e-05
440	-0.135	-0.000725	-0.15	-1.807915812615718e-05	0	-1.807915812615718e-05
441	-0.135	0.004195	0.15	-1.295467106389014e-06	0	-1.295467106389014e-06
442	-0.105	0.004195	0.15	-1.297475593285725e-06	0	-1.297475593285725e-06
443	-0.075	0.004195	0.15	-1.297499982435e-06	0	-1.297499982435e-06
444	-0.045	0.004195	0.15	-1.297502954839523e-06	0	-1.297502954839523e-06
445	-0.015	0.004195	0.15	-1.297503318450419e-06	0	-1.297503318450419e-06
446	0.015	0.004195	0.15	-1.297503319401826e-06	0	-1.297503319401826e-06
447	0.045	0.004195	0.15	-1.29750295797922e-06	0	-1.29750295797922e-06
448	0.075	0.004195	0.15	-1.297499982634709e-06	0	-1.297499982634709e-06
449	0.105	0.004195	0.15	-1.297475595815348e-06	0	-1.297475595815348e-06
450	0.135	0.004195	0.15	-1.29546710513528e-06	0	-1.29546710513528e-06
451	-0.135	-0.004195	0.15	1.295467106373435e-06	0	1.295467106373435e-06
452	-0.105	-0.004195	0.15	1.297475593278844e-06	0	1.297475593278844e-06
453	-0.075	-0.004195	0.15	1.297499982428975e-06	0	1.297499982428975e-06
454	-0.045	-0.004195	0.15	1.297502954830373e-06	0	1.297502954830373e-06
455	-0.015	-0.004195	0.15	1.29750331845257e-06	0	1.29750331845257e-06
456	0.015	-0.004195	0.15	1.297503319399828e-06	0	1.297503319399828e-06
457	0.045	-0.004195	0.15	1.297502957967772e-06	0	1.297502957967772e-06
458	0.075	-0.004195	0.15	1.297499982635818e-06	0	1.297499982635818e-06
459	0.105	-0.004195	0.15	1.297475595803578e-06	0	1.297475595803578e-06
460	0.135	-0.004195	0.15	1.295467105112616e-06	0	1.295467105112616e-06
461	-0.135	0.00152	0.15	5.933733248785765e-06	0	5.933733248785765e-06
462	-0.105	0.00152	0.15	5.933836851321675e-06	0	5.933836851321675e-06
463	-0.075	0.00152	0.15	5.933834884503673e-06	0	5.933834884503673e-06
464	-0.045	0.00152	0.15	5.933834959144286e-06	0	5.933834959144286e-06
465	-0.015	0.00152	0.15	5.933835011363368e-06	0	5.933835011363368e-06
466	0.015	0.00152	0.15	5.933835011316938e-06	0	5.933835011316938e-06
467	0.045	0.00152	0.15	5.933834959250214e-06	0	5.933834959250214e-06
468	0.075	0.00152	0.15	5.933834884771907e-06	0	5.933834884771907e-06
469	0.105	0.00152	0.15	5.933836851732987e-06	0	5.933836851732987e-06
470	0.135	0.00152	0.15	5.933733249324807e-06	0	5.933733249324807e-06
471	-0.135	-0.00152	0.15	-5.933733248783014e-06	0	-5.933733248783014e-06
472	-0.105	-0.00152	0.15	-5.933836851332063e-06	0	-5.933836851332063e-06
473	-0.075	-0.00152	0.15	-5.933834884496979e-06	0	-5.933834884496979e-06
474	-0.045	-0.00152	0.15	-5.933834959138185e-06	0	-5.933834959138185e-06
475	-0.015	-0.00152	0.15	-5.933835011363705e-06	0	-5.933835011363705e-06
476	0.015	-0.00152	0.15	-5.933835011316718e-06	0	-5.933835011316718e-06
477	0.045	-0.00152	0.15	-5.933834959244961e-06	0	-5.933834959244961e-06
478	0.075	-0.00152	0.15	-5.933834884771913e-06	0	-5.933834884771913e-06
479	0.105	-0.00152	0.15	-5.933836851745684e-06	0	-5.933836851745684e-06
480	0.135	-0.00152	0.15	-5.93373324933023e-06	0	-5.93373324933023e-06
481	-0.135	0.001335	0.15	0.0003827608411569394	0	0.0003827608411569394
482	-0.105	0.001335	0.15	0.0003827564664340221	0	0.0003827564664340221
483	-0.075	0.001335	0.15	0.0003827566267106942	0	0.0003827566267106942
484	-0.045	0.001335	0.15	0.0003827566362738868	0	0.0003827566362738868
485	-0.015	0.001335	0.15	0.0003827566379350682	0	0.0003827566379350682
486	0.015	0.001335	0.15	0.000382756638696672	0	0.000382756638696672
