#Row	GivenPot	Error
615	0	1.5138e-09
616	0	1.42649e-09
617	0	3.0945e-09
618	0	1.51073e-09
619	0	2.66806e-09
620	0	2.45619e-10
621	0	1.90443e-09
622	0	8.0996e-10
623	0	2.61895e-09
624	0	2.27015e-09
625	0	2.62789e-10
626	0	1.98776e-09
627	0	1.01733e-09
628	0	1.94808e-09
629	0	2.45376e-09
630	0	1.49015e-09
631	0	4.90728e-10
632	0	1.64624e-09
633	0	1.59531e-09
634	0	8.96405e-11
635	0	3.37883e-09
636	0	4.17736e-09
637	0	8.04049e-10
638	0	2.60656e-09
639	0	3.1036e-09
640	0	8.55693e-09
641	0	1.55984e-09
642	0	2.13453e-09
643	0	4.93911e-10
644	0	1.36237e-09
645	0	2.08371e-09
646	0	3.83494e-09
647	0	6.49324e-10
648	0	2.16181e-09
649	0	5.72976e-09
650	0	2.1318e-09
651	0	1.74037e-09
652	0	1.95031e-10
653	0	9.72606e-11
654	0	5.27562e-10
655	0	2.02914e-09
656	0	1.27274e-10
657	0	1.49117e-09
658	0	1.15739e-09
659	0	4.83341e-10
660	0	1.46196e-09
661	0	6.2351e-09
662	0	3.46614e-09
663	0	2.67215e-09
664	0	1.67023e-09
665	0	2.35144e-09
666	0	2.80801e-09
667	0	4.004e-09
668	0	2.71069e-09
669	0	8.45431e-10
670	0	1.6229e-10
671	0	2.8395e-09
672	0	4.26604e-09
673	0	2.04051e-09
674	0	8.99847e-11
675	0	1.3128e-09
676	0	4.15315e-09
677	0	3.27458e-09
678	0	3.08268e-09
679	0	1.04996e-09
680	0	2.45524e-09
681	0	4.7126e-09
682	0	2.88725e-09
683	0	1.33247e-09
684	0	1.77312e-09
685	0	1.14363e-09
686	0	1.19366e-09
687	0	1.49572e-09
688	0	9.0091e-10
689	0	2.62713e-09
690	0	5.19736e-09
691	0	6.5762e-10
692	0	7.34018e-10
693	0	3.21906e-10
694	0	2.4715e-09
695	0	9.65373e-10
696	0	1.0063e-09
697	0	1.70127e-09
698	0	2.1069e-09
699	0	3.25104e-09
700	0	3.0508e-10
701	0	9.77762e-10
702	0	4.95544e-09
703	0	4.553e-11
704	0	7.79836e-10
705	0	2.28232e-09
706	0	2.41966e-09
707	0	1.04991e-10
708	0	3.03822e-09
709	0	2.08507e-09
710	0	1.66932e-09
711	0	4.60714e-10
712	0	2.25242e-09
713	0	2.05597e-09
714	0	2.05313e-09
715	0	2.64157e-09
716	0	2.37236e-09
717	0	2.08507e-09
718	0	4.00229e-09
719	0	4.30788e-09
720	0	6.95364e-10
721	3000	2.91629e-09
722	3000	1.50021e-09
723	3000	3.43289e-09
724	3000	9.09495e-11
725	3000	1.10367e-09
726	3000	1.50067e-09
727	3000	5.41604e-10
728	3000	3.12139e-09
729	3000	9.87256e-10
730	3000	1.37879e-09
731	3000	9.35643e-09
732	3000	4.85716e-09
733	3000	1.01591e-09
734	3000	1.2169e-09
735	3000	3.20597e-09
736	3000	3.87445e-10
737	3000	4.73847e-10
738	3000	4.311e-10
739	3000	6.08907e-10
740	3000	1.46701e-09
741	3000	2.84081e-09
742	3000	6.42649e-09
743	3000	3.6971e-09
744	3000	2.09275e-09
745	3000	3.50883e-09
746	3000	7.34417e-10
747	3000	3.69937e-09
748	3000	1.50339e-09
749	3000	2.04045e-09
750	3000	2.59297e-09
751	3000	2.63253e-09
752	3000	9.36325e-10
753	3000	1.7003e-09
754	3000	7.08042e-10
755	3000	1.1969e-09
756	3000	5.55247e-10
757	3000	1.28193e-09
758	3000	4.27008e-10
759	3000	1.09958e-09
760	3000	1.38743e-09
761	3000	7.14408e-10
762	3000	1.1155e-09
763	3000	2.40516e-09
764	3000	4.03861e-09
765	3000	4.87535e-09
766	3000	3.13003e-09
767	3000	3.36286e-09
768	3000	3.63025e-09
769	3000	2.27374e-09
770	3000	5.62613e-09
771	3000	2.14504e-09
772	3000	5.37057e-10
773	3000	3.64253e-10
774	3000	3.8558e-09
775	3000	3.58932e-09
776	3000	1.68711e-10
777	3000	6.18456e-10
778	3000	8.23093e-11
779	3000	5.49926e-09
780	3000	3.66026e-09
781	3000	4.21323e-09
782	3000	1.24464e-09
783	3000	1.09003e-09
784	3000	1.28694e-10
785	3000	3.11547e-09
786	3000	2.24236e-09
787	3000	3.09637e-09
788	3000	1.49703e-09
789	3000	2.62844e-09
790	3000	5.88898e-09
791	3000	2.44199e-10
792	3000	3.53111e-09
793	3000	3.05818e-09
794	3000	2.76623e-09
795	3000	1.48839e-09
796	3000	2.63344e-09
797	3000	3.27736e-09
798	3000	1.74941e-09
799	3000	2.17869e-09
800	3000	2.36741e-09
801	3000	5.52518e-10
802	3000	3.52566e-09
803	3000	2.42335e-09
804	3000	1.57206e-09
805	3000	1.98315e-09
806	3000	2.29056e-09
807	3000	1.62345e-10
808	3000	6.68479e-10
809	3000	5.45515e-09
810	3000	1.82627e-09
811	3000	8.40828e-10
812	3000	3.88218e-09
813	3000	2.07956e-09
814	3000	2.16687e-09
815	3000	4.12683e-09
816	3000	1.99952e-09
817	3000	2.89674e-10
818	3000	1.32104e-09
819	3000	2.83717e-09
820	3000	6.80757e-10
821	-3000	1.27238e-09
822	-3000	1.27966e-09
823	-3000	3.37059e-09
824	-3000	2.62116e-09
